Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
prueba lis,,,,2023-09-27 13:56:49,2023-09-27 13:59:10,"2m - 20,759s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-09-27 13:56:49,2023-09-27 13:57:28,"38,221s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-27 13:56:50,2023-09-27 13:57:26,"36,428s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-09-27 13:57:26,2023-09-27 13:57:28,"1,416s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-09-27 13:57:28,2023-09-27 13:58:38,"1m - 10,621s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-27 13:57:28,2023-09-27 13:57:29,"0,963s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-09-27 13:57:29,2023-09-27 13:57:31,"1,845s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-09-27 13:57:31,2023-09-27 13:57:31,"0,621s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-09-27 13:57:31,2023-09-27 13:57:34,"3,008s",PASSED
hideKeyboard(),,,,2023-09-27 13:57:34,2023-09-27 13:57:37,"3,104s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-09-27 13:57:37,2023-09-27 13:57:38,"0,530s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 13:57:38,2023-09-27 13:57:43,"5,040s",PASSED
i = 1,,,,2023-09-27 13:57:43,2023-09-27 13:57:43,"0,001s",PASSED
while (i <= 5),,,,2023-09-27 13:57:43,2023-09-27 13:58:15,"32,060s",PASSED
"verifyElementVisible(findTestObject(""Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Tu cuenta ha sido recuperada. Gracias por recuperar tu cuenta, ahora puedes chatear de forma privada y segura con tus contactos""), 0)",,,,2023-09-27 13:58:15,2023-09-27 13:58:19,"3,755s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Cerrar""), 0)",,,,2023-09-27 13:58:19,2023-09-27 13:58:19,"0,268s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso""), 0)",,,,2023-09-27 13:58:19,2023-09-27 13:58:23,"3,689s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso (1)""), ""0000"", 0)",,,,2023-09-27 13:58:23,2023-09-27 13:58:26,"3,332s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso""), 0)",,,,2023-09-27 13:58:26,2023-09-27 13:58:27,"0,959s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso (1)""), ""0000"", 0)",,,,2023-09-27 13:58:27,2023-09-27 13:58:30,"2,593s",PASSED
hideKeyboard(),,,,2023-09-27 13:58:30,2023-09-27 13:58:32,"2,264s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar cuenta""), 0)",,,,2023-09-27 13:58:32,2023-09-27 13:58:32,"0,282s",PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-09-27 13:58:32,2023-09-27 13:58:38,"6,011s",PASSED
,,,,,,,
Test Cases/Tutorial_nuevo,,,,2023-09-27 13:58:38,2023-09-27 13:58:46,"7,606s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 13:58:38,2023-09-27 13:58:43,"5,005s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.FrameLayout""), 0)",,,,2023-09-27 13:58:43,2023-09-27 13:58:46,"2,098s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.TextView - NapoleoN""), 0)",,,,2023-09-27 13:58:46,2023-09-27 13:58:46,"0,258s",PASSED
,,,,,,,
Test Cases/prueba lista,,,,2023-09-27 13:58:46,2023-09-27 13:59:10,"23,981s",PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-09-27 13:58:46,2023-09-27 13:58:49,"3,006s",PASSED
"tap(findTestObject(""prueba lista/android.widget.FrameLayout""), 0)",,,,2023-09-27 13:58:49,2023-09-27 13:58:50,"0,649s",PASSED
"lista = findTestObject(""Object Repository/prueba lista/androidx.recyclerview.widget.RecyclerView"")",,,,2023-09-27 13:58:50,2023-09-27 13:58:50,"0,039s",PASSED
startX = 14,,,,2023-09-27 13:58:50,2023-09-27 13:58:50,"0,000s",PASSED
startY = 1211,,,,2023-09-27 13:58:50,2023-09-27 13:58:50,"0,000s",PASSED
endX = 0,,,,2023-09-27 13:58:50,2023-09-27 13:58:50,"0,000s",PASSED
endY = 155,,,,2023-09-27 13:58:50,2023-09-27 13:58:50,"0,000s",PASSED
"for ([i = 0, i < 3, (i++)])",,,,2023-09-27 13:58:50,2023-09-27 13:59:10,"20,033s",PASSED
