Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA,,,,2023-06-01 15:30:59,2023-06-01 15:36:29,"5m - 30,712s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-01 15:30:59,2023-06-01 15:31:45,"45,630s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-06-01 15:30:59,2023-06-01 15:31:35,"35,232s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-01 15:31:35,2023-06-01 15:31:36,"1,309s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-06-01 15:31:36,2023-06-01 15:31:36,"0,477s",PASSED
pressBack(),,,,2023-06-01 15:31:36,2023-06-01 15:31:37,"1,088s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-01 15:31:37,2023-06-01 15:31:38,"0,525s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-06-01 15:31:38,2023-06-01 15:31:39,"0,604s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 15:31:39,2023-06-01 15:31:39,"0,924s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 15:31:39,2023-06-01 15:31:40,"0,390s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 15:31:40,2023-06-01 15:31:41,"0,896s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 15:31:41,2023-06-01 15:31:41,"0,447s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 15:31:41,2023-06-01 15:31:42,"0,971s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 15:31:42,2023-06-01 15:31:43,"0,830s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 15:31:43,2023-06-01 15:31:43,"0,386s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 15:31:43,2023-06-01 15:31:44,"0,818s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-06-01 15:31:44,2023-06-01 15:31:45,"0,362s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-01 15:31:45,2023-06-01 15:31:51,"6,492s",PASSED
pressBack(),,,,2023-06-01 15:31:45,2023-06-01 15:31:45,"0,572s",PASSED
pressBack(),,,,2023-06-01 15:31:45,2023-06-01 15:31:46,"0,779s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-01 15:31:46,2023-06-01 15:31:47,"1,194s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-01 15:31:47,2023-06-01 15:31:48,"0,786s",PASSED
delay(2),,,,2023-06-01 15:31:48,2023-06-01 15:31:50,"2,045s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-01 15:31:50,2023-06-01 15:31:51,"0,889s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-06-01 15:31:51,2023-06-01 15:31:56,"5,196s",PASSED
