Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Iniciar,,,,2023-05-18 09:56:53,2023-05-18 09:58:38,"1m - 44,554s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-05-18 09:56:54,2023-05-18 09:57:47,"53,236s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-18 09:56:54,2023-05-18 09:57:37,"43,011s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-05-18 09:57:37,2023-05-18 09:57:38,"1,320s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-05-18 09:57:38,2023-05-18 09:57:39,"0,486s",PASSED
pressBack(),,,,2023-05-18 09:57:39,2023-05-18 09:57:40,"1,147s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-05-18 09:57:40,2023-05-18 09:57:41,"1,205s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:57:41,2023-05-18 09:57:42,"0,781s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:57:42,2023-05-18 09:57:42,"0,399s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:57:42,2023-05-18 09:57:43,"0,762s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:57:43,2023-05-18 09:57:43,"0,398s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:57:43,2023-05-18 09:57:45,"1,484s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:57:45,2023-05-18 09:57:45,"0,282s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:57:45,2023-05-18 09:57:46,"0,394s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:57:46,2023-05-18 09:57:46,"0,840s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-05-18 09:57:46,2023-05-18 09:57:47,"0,394s",PASSED
,,,,,,,
Test Cases/INICIA_SESION_APODO_EXISTENTE/CPN22,,,,2023-05-18 09:57:47,2023-05-18 09:58:38,"51,047s",FAILED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.EditText - Apodo""), 0)",,,,2023-05-18 09:57:47,2023-05-18 09:57:53,"5,674s",PASSED
"setText(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.EditText - Apodo (1)""), ""angello16"", 0)",,,,2023-05-18 09:57:53,2023-05-18 09:57:56,"3,474s",PASSED
hideKeyboard(),,,,2023-05-18 09:57:56,2023-05-18 09:57:59,"2,953s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Recuperar""), 0)",,,,2023-05-18 09:57:59,2023-05-18 09:58:00,"0,311s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioGroup""), 0)",,,,2023-05-18 09:58:00,2023-05-18 09:58:02,"2,657s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente""), 0)",,,,2023-05-18 09:58:02,2023-05-18 09:58:03,"0,824s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 09:58:03,2023-05-18 09:58:04,"0,877s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioGroup (1)""), 0)",,,,2023-05-18 09:58:04,2023-05-18 09:58:04,"0,317s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 09:58:04,2023-05-18 09:58:06,"1,506s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioButton - No eleg esta pregunta""), 0)",,,,2023-05-18 09:58:06,2023-05-18 09:58:06,"0,317s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 09:58:06,2023-05-18 09:58:07,"0,826s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioButton - The Rolling Stones""), 0)",,,,2023-05-18 09:58:07,2023-05-18 09:58:38,"31,084s",FAILED
