Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Iniciar,,,,2023-05-18 15:12:36,2023-05-18 15:14:42,"2m - 5,773s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-05-18 15:12:37,2023-05-18 15:13:59,"1m - 22,626s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-18 15:12:37,2023-05-18 15:13:11,"34,290s",PASSED
pressBack(),,,,2023-05-18 15:13:11,2023-05-18 15:13:12,"0,453s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-05-18 15:13:12,2023-05-18 15:13:12,"0,724s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-18 15:13:12,2023-05-18 15:13:57,"44,791s",PASSED
delay(2),,,,2023-05-18 15:13:57,2023-05-18 15:13:59,"2,040s",PASSED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-05-18 15:13:59,2023-05-18 15:14:10,"11,126s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-05-18 15:14:00,2023-05-18 15:14:01,"1,222s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-05-18 15:14:01,2023-05-18 15:14:01,"0,460s",PASSED
pressBack(),,,,2023-05-18 15:14:01,2023-05-18 15:14:02,"1,164s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-05-18 15:14:02,2023-05-18 15:14:03,"0,817s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-05-18 15:14:03,2023-05-18 15:14:04,"0,546s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 15:14:04,2023-05-18 15:14:04,"0,762s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 15:14:04,2023-05-18 15:14:05,"0,438s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 15:14:05,2023-05-18 15:14:06,"0,768s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 15:14:06,2023-05-18 15:14:06,"0,457s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 15:14:06,2023-05-18 15:14:08,"1,476s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 15:14:08,2023-05-18 15:14:09,"0,875s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 15:14:09,2023-05-18 15:14:09,"0,412s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 15:14:09,2023-05-18 15:14:10,"1,017s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-05-18 15:14:10,2023-05-18 15:14:10,"0,453s",PASSED
,,,,,,,
Test Cases/CPN2,,,,2023-05-18 15:14:10,2023-05-18 15:14:13,"2,603s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-05-18 15:14:11,2023-05-18 15:14:12,"1,477s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/CPN2/android.widget.FrameLayout (1)""), 0)",,,,2023-05-18 15:14:12,2023-05-18 15:14:13,"0,902s",PASSED
,,,,,,,
Test Cases/CPN3,,,,2023-05-18 15:14:13,2023-05-18 15:14:42,"29,147s",PASSED
pressHome(),,,,2023-05-18 15:14:13,2023-05-18 15:14:13,"0,290s",PASSED
"tap(findTestObject(""Object Repository/CPN3/android.widget.TextView - NapoleoN""), 0)",,,,2023-05-18 15:14:13,2023-05-18 15:14:15,"1,772s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/CPN3/android.widget.ImageView""), 0)",,,,2023-05-18 15:14:15,2023-05-18 15:14:16,"0,993s",PASSED
"tap(findTestObject(""CPN3/android.widget.Button - Crear Cuenta""), 0)",,,,2023-05-18 15:14:16,2023-05-18 15:14:17,"0,248s",PASSED
"tap(findTestObject(""Object Repository/CPN3/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-05-18 15:14:17,2023-05-18 15:14:39,"22,951s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/CPN3/android.widget.FrameLayout""), 0)",,,,2023-05-18 15:14:39,2023-05-18 15:14:41,"1,568s",PASSED
"tap(findTestObject(""Object Repository/CPN3/android.widget.Button - OK""), 0)",,,,2023-05-18 15:14:41,2023-05-18 15:14:41,"0,310s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-05-18 15:14:41,2023-05-18 15:14:42,"0,816s",PASSED
