Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pERFILPROPIO,,,,2023-06-06 17:25:11,2023-06-06 17:26:43,"1m - 32,360s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-06-06 17:25:11,2023-06-06 17:26:10,"58,363s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-06-06 17:25:12,2023-06-06 17:25:46,"33,984s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-06-06 17:25:46,2023-06-06 17:25:47,"1,387s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-06 17:25:47,2023-06-06 17:25:48,"1,310s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-06 17:25:48,2023-06-06 17:25:50,"1,900s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-06-06 17:25:50,2023-06-06 17:25:57,"6,778s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre02"", 0)",,,,2023-06-06 17:25:57,2023-06-06 17:26:02,"4,687s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-06-06 17:26:02,2023-06-06 17:26:03,"1,328s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-06-06 17:26:03,2023-06-06 17:26:06,"3,220s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-06-06 17:26:06,2023-06-06 17:26:09,"2,542s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-06-06 17:26:09,2023-06-06 17:26:10,"0,867s",PASSED
,,,,,,,
Test Cases/PerfilPropio/CPN133,,,,2023-06-06 17:26:10,2023-06-06 17:26:17,"7,704s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.FrameLayout""), 0)",,,,2023-06-06 17:26:10,2023-06-06 17:26:13,"3,298s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageView""), 0)",,,,2023-06-06 17:26:13,2023-06-06 17:26:15,"1,573s",PASSED
"verifyElementVisible(findTestObject(""CPN133/android.widget.TextView - Perfil""), 0)",,,,2023-06-06 17:26:15,2023-06-06 17:26:17,"2,265s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageButton""), 0)",,,,2023-06-06 17:26:17,2023-06-06 17:26:17,"0,351s",PASSED
,,,,,,,
Test Cases/CPN134,,,,2023-06-06 17:26:17,2023-06-06 17:26:43,"26,022s",FAILED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton""), 0)",,"SELECCIONAR CAMARA
",,2023-06-06 17:26:18,2023-06-06 17:26:18,"0,697s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.LinearLayout""), 0)",,OPCION TOMAR FOTO,,2023-06-06 17:26:18,2023-06-06 17:26:20,"1,140s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (1)""), 0)",,CAPTURAR FOTO,,2023-06-06 17:26:20,2023-06-06 17:26:21,"1,674s",PASSED
"tap(findTestObject(""CPN134/android.widget.TextView""), 0)",,CANCELAR,,2023-06-06 17:26:21,2023-06-06 17:26:25,"4,057s",PASSED
"tap(findTestObject(""CPN134/android.widget.ImageButton""), 0)",,,,2023-06-06 17:26:25,2023-06-06 17:26:27,"1,621s",PASSED
"tap(findTestObject(""CPN134/android.widget.LinearLayout""), 0)",,,,2023-06-06 17:26:27,2023-06-06 17:26:28,"0,897s",PASSED
"tap(findTestObject(""CPN134/android.widget.ImageButton (1)""), 0)",,,,2023-06-06 17:26:28,2023-06-06 17:26:29,"1,260s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.TextView""), 0)",,,,2023-06-06 17:26:29,2023-06-06 17:26:32,"2,749s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (3)""), 0)",,,,2023-06-06 17:26:32,2023-06-06 17:26:33,"1,524s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.LinearLayout (1)""), 0)",,,,2023-06-06 17:26:33,2023-06-06 17:26:34,"0,959s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.SeekBar - 0.0""), 0)",,,,2023-06-06 17:26:34,2023-06-06 17:26:35,"1,107s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (4)""), 0)",,,,2023-06-06 17:26:35,2023-06-06 17:26:36,"0,781s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (5)""), 0)",,,,2023-06-06 17:26:36,2023-06-06 17:26:37,"0,664s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.TextView (1)""), 0)",,,,2023-06-06 17:26:37,2023-06-06 17:26:42,"5,028s",PASSED
"tap(findTestObject(""""), 0)",,,,2023-06-06 17:26:42,2023-06-06 17:26:43,"1,481s",FAILED
