Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion parte1 y parte 2,,,,2023-09-22 08:52:38,2023-09-22 09:11:11,"18m - 33,332s",FAILED
,,,,,,,
Test Cases/Parte1/INICIAR APP/CPNTUTORIAL/CPNTUTORIAL,,,,2023-09-22 08:52:38,2023-09-22 08:54:19,"1m - 40,813s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-22 08:52:39,2023-09-22 08:53:20,"41,534s",PASSED
"verifyElementText(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-09-22 08:53:20,2023-09-22 08:53:22,"1,312s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Omitir""), 1)",,,,2023-09-22 08:53:22,2023-09-22 08:53:22,"0,502s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-22 08:53:22,2023-09-22 08:53:24,"2,040s",PASSED
pressBack(),,,,2023-09-22 08:53:24,2023-09-22 08:53:25,"1,091s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-22 08:53:25,2023-09-22 08:53:27,"2,014s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-22 08:53:27,2023-09-22 08:54:09,"42,107s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-22 08:54:09,2023-09-22 08:54:11,"2,009s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-09-22 08:54:11,2023-09-22 08:54:12,"0,758s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente""), 1)",,,,2023-09-22 08:54:12,2023-09-22 08:54:13,"1,203s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-22 08:54:13,2023-09-22 08:54:14,"0,936s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-09-22 08:54:14,2023-09-22 08:54:15,"0,418s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-22 08:54:15,2023-09-22 08:54:15,"0,769s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-09-22 08:54:15,2023-09-22 08:54:16,"0,434s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 100)",,,,2023-09-22 08:54:16,2023-09-22 08:54:17,"1,464s",PASSED
