Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Iniciar,,,,2023-05-17 16:46:00,2023-05-17 16:47:15,"1m - 14,154s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL,,,,2023-05-17 16:46:01,2023-05-17 16:46:53,"52,672s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-17 16:46:01,2023-05-17 16:46:43,"42,119s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-05-17 16:46:43,2023-05-17 16:46:44,"1,388s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-05-17 16:46:44,2023-05-17 16:46:45,"0,530s",PASSED
pressBack(),,,,2023-05-17 16:46:45,2023-05-17 16:46:46,"1,286s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-05-17 16:46:46,2023-05-17 16:46:47,"1,144s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-17 16:46:47,2023-05-17 16:46:48,"0,778s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-17 16:46:48,2023-05-17 16:46:49,"0,402s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-17 16:46:49,2023-05-17 16:46:49,"0,900s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-17 16:46:49,2023-05-17 16:46:50,"0,410s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-17 16:46:50,2023-05-17 16:46:51,"0,959s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-17 16:46:51,2023-05-17 16:46:52,"0,845s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-17 16:46:52,2023-05-17 16:46:52,"0,367s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-17 16:46:52,2023-05-17 16:46:53,"0,842s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-05-17 16:46:53,2023-05-17 16:46:53,"0,375s",PASSED
,,,,,,,
Test Cases/Prueba1,,,,2023-05-17 16:46:53,2023-05-17 16:47:15,"21,234s",FAILED
"tap(findTestObject(""Object Repository/Prueba1/android.widget.EditText - Apodo""), 0)",,,,2023-05-17 16:46:54,2023-05-17 16:47:05,"11,065s",PASSED
"setText(findTestObject(""Object Repository/Prueba1/android.widget.EditText - Apodo (1)""), ""angello16"", 0)",,,,2023-05-17 16:47:05,2023-05-17 16:47:07,"2,868s",PASSED
hideKeyboard(),,,,2023-05-17 16:47:07,2023-05-17 16:47:10,"2,834s",PASSED
"tap(findTestObject(""Object Repository/Prueba1/android.widget.Button - Recuperar""), 0)",,,,2023-05-17 16:47:10,2023-05-17 16:47:11,"0,308s",PASSED
"verifyElementText(findTestObject(""Object Repository/Prueba1/android.widget.RadioGroup""), ""Test"")",,,,2023-05-17 16:47:11,2023-05-17 16:47:15,"3,927s",FAILED
