Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pERFILPROPIO,,,,2023-06-06 17:18:13,2023-06-06 17:20:04,"1m - 50,615s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-06-06 17:18:13,2023-06-06 17:19:19,"1m - 5,507s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-06-06 17:18:14,2023-06-06 17:18:54,"40,683s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-06-06 17:18:54,2023-06-06 17:18:56,"1,390s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-06 17:18:56,2023-06-06 17:18:57,"1,221s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-06 17:18:57,2023-06-06 17:18:58,"1,367s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-06-06 17:18:58,2023-06-06 17:19:07,"8,559s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre02"", 0)",,,,2023-06-06 17:19:07,2023-06-06 17:19:11,"4,180s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-06-06 17:19:11,2023-06-06 17:19:12,"1,160s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-06-06 17:19:12,2023-06-06 17:19:15,"3,205s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-06-06 17:19:15,2023-06-06 17:19:18,"2,551s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-06-06 17:19:18,2023-06-06 17:19:19,"0,886s",PASSED
,,,,,,,
Test Cases/PerfilPropio/CPN133,,,,2023-06-06 17:19:19,2023-06-06 17:19:26,"7,537s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.FrameLayout""), 0)",,,,2023-06-06 17:19:19,2023-06-06 17:19:22,"3,202s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageView""), 0)",,,,2023-06-06 17:19:22,2023-06-06 17:19:24,"1,556s",PASSED
"verifyElementVisible(findTestObject(""CPN133/android.widget.TextView - Perfil""), 0)",,,,2023-06-06 17:19:24,2023-06-06 17:19:26,"2,255s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageButton""), 0)",,,,2023-06-06 17:19:26,2023-06-06 17:19:26,"0,309s",PASSED
,,,,,,,
Test Cases/CPN134,,,,2023-06-06 17:19:26,2023-06-06 17:20:04,"37,325s",FAILED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton""), 0)",,"SELECCIONAR CAMARA
",,2023-06-06 17:19:27,2023-06-06 17:19:28,"0,858s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.LinearLayout""), 0)",,OPCION TOMAR FOTO,,2023-06-06 17:19:28,2023-06-06 17:19:29,"1,167s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (1)""), 0)",,CAPTURAR FOTO,,2023-06-06 17:19:29,2023-06-06 17:19:31,"1,773s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (2)""), 0)",,CANCELAR,,2023-06-06 17:19:31,2023-06-06 17:19:31,"0,797s",PASSED
"tap(findTestObject(""CPN134/android.widget.ImageButton""), 0)",,,,2023-06-06 17:19:31,2023-06-06 17:20:04,"32,487s",FAILED
