Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Crear_usuario,,,,2023-05-19 15:17:18,2023-05-19 15:22:53,"5m - 34,382s",FAILED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-05-19 15:17:19,2023-05-19 15:18:04,"45,583s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-19 15:17:19,2023-05-19 15:17:59,"40,278s",PASSED
pressBack(),,,,2023-05-19 15:17:59,2023-05-19 15:18:00,"0,500s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-05-19 15:18:00,2023-05-19 15:18:01,"1,037s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-05-19 15:18:01,2023-05-19 15:18:03,"2,342s",PASSED
delay(1),,,,2023-05-19 15:18:03,2023-05-19 15:18:04,"1,063s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-05-19 15:18:04,2023-05-19 15:18:07,"2,540s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-05-19 15:18:05,2023-05-19 15:18:05,"0,482s",PASSED
"verifyElementVisible(findTestObject(""Abrir_App/CPN2/android.widget.FrameLayout""), 0)",,,,2023-05-19 15:18:05,2023-05-19 15:18:06,"0,539s",PASSED
pressBack(),,,,2023-05-19 15:18:06,2023-05-19 15:18:06,"0,236s",PASSED
pressBack(),,,,2023-05-19 15:18:06,2023-05-19 15:18:07,"0,987s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN3,,,,2023-05-19 15:18:07,2023-05-19 15:18:28,"21,306s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-05-19 15:18:07,2023-05-19 15:18:08,"0,714s",PASSED
delay(4),,,,2023-05-19 15:18:08,2023-05-19 15:18:12,"4,003s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-05-19 15:18:12,2023-05-19 15:18:13,"1,004s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.TextView - NapoleoN""), 0)",,,,2023-05-19 15:18:13,2023-05-19 15:18:14,"0,733s",PASSED
pressBack(),,,,2023-05-19 15:18:14,2023-05-19 15:18:16,"2,248s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.TextView - NapoleoN""), 0)",,,,2023-05-19 15:18:16,2023-05-19 15:18:17,"0,846s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.TextView - Omitir""), 0)",,,,2023-05-19 15:18:17,2023-05-19 15:18:18,"1,720s",PASSED
"tap(findTestObject(""Abrir_App/CPN3/android.widget.Button - Crear Cuenta""), 0)",,,,2023-05-19 15:18:18,2023-05-19 15:18:20,"1,150s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-05-19 15:18:20,2023-05-19 15:18:21,"1,791s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.FrameLayout""), 0)",,,,2023-05-19 15:18:21,2023-05-19 15:18:23,"2,051s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - OK""), 0)",,,,2023-05-19 15:18:23,2023-05-19 15:18:24,"1,024s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-05-19 15:18:24,2023-05-19 15:18:25,"0,774s",PASSED
delay(3),,,,2023-05-19 15:18:25,2023-05-19 15:18:28,"3,008s",PASSED
,,,,,,,
Test Cases/INICIA_SESION_APODO_INEXISTENTE3.1/CPN21,,,,2023-05-19 15:18:28,2023-05-19 15:18:51,"22,958s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.ImageButton""), 0)",,,,2023-05-19 15:18:28,2023-05-19 15:18:29,"0,376s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-05-19 15:18:29,2023-05-19 15:18:30,"0,971s",PASSED
"verifyElementText(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.TextView - Recuperar Cuenta""), ""Recuperar Cuenta"")",,,,2023-05-19 15:18:30,2023-05-19 15:18:31,"1,717s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.EditText - Apodo""), 0)",,,,2023-05-19 15:18:31,2023-05-19 15:18:32,"0,552s",PASSED
"setText(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.EditText - Apodo (1)""), ""AUTOMATIZACION"", 0)",,,,2023-05-19 15:18:32,2023-05-19 15:18:36,"3,611s",PASSED
hideKeyboard(),,,,2023-05-19 15:18:36,2023-05-19 15:18:38,"2,488s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Recuperar""), 0)",,,,2023-05-19 15:18:38,2023-05-19 15:18:39,"0,358s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioButton - No eleg esta pregunta""), 0)",,,,2023-05-19 15:18:39,2023-05-19 15:18:41,"2,371s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente""), 0)",,,,2023-05-19 15:18:41,2023-05-19 15:18:42,"0,845s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-19 15:18:42,2023-05-19 15:18:43,"0,893s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioGroup""), 0)",,,,2023-05-19 15:18:43,2023-05-19 15:18:43,"0,333s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-19 15:18:43,2023-05-19 15:18:44,"0,877s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioGroup (1)""), 0)",,,,2023-05-19 15:18:44,2023-05-19 15:18:45,"0,914s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-19 15:18:45,2023-05-19 15:18:46,"1,490s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-19 15:18:46,2023-05-19 15:18:47,"0,345s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioGroup (1)""), 0)",,,,2023-05-19 15:18:47,2023-05-19 15:18:47,"0,310s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-19 15:18:47,2023-05-19 15:18:48,"0,814s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioGroup (1)""), 0)",,,,2023-05-19 15:18:48,2023-05-19 15:18:49,"0,913s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Finalizar""), 0)",,,,2023-05-19 15:18:49,2023-05-19 15:18:49,"0,860s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/androidx.appcompat.widget.LinearLayoutCompat""), 0)",,,,2023-05-19 15:18:49,2023-05-19 15:18:51,"1,354s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Cerrar""), 0)",,,,2023-05-19 15:18:51,2023-05-19 15:18:51,"0,316s",PASSED
,,,,,,,
Test Cases/INICIA_SESION_APODO_EXISTENTE3.2/CPN22,,,,2023-05-19 15:18:51,2023-05-19 15:19:29,"37,642s",FAILED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.EditText - Apodo""), 0)",,,,2023-05-19 15:18:52,2023-05-19 15:18:53,"1,108s",PASSED
"setText(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.EditText - Apodo (1)""), ""angello16"", 0)",,,,2023-05-19 15:18:53,2023-05-19 15:18:55,"2,686s",PASSED
hideKeyboard(),,,,2023-05-19 15:18:55,2023-05-19 15:18:57,"2,109s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Recuperar""), 0)",,,,2023-05-19 15:18:57,2023-05-19 15:18:58,"0,285s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioGroup""), 0)",,,,2023-05-19 15:18:58,2023-05-19 15:19:29,"31,035s",FAILED
,,,,,,,
Test Cases/Abrir_App/CPN4,,,,2023-05-19 15:19:29,2023-05-19 15:19:30,"1,171s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-05-19 15:19:29,2023-05-19 15:19:30,"0,859s",PASSED
,,,,,,,
