Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Recuperar cuenta,,,,2023-09-22 11:26:57,2023-09-22 11:29:05,"2m - 8,073s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-09-22 11:26:57,2023-09-22 11:27:39,"41,461s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version QA ACTUALIZADA 14-08-23\app-qa.apk"", true)",,,,2023-09-22 11:26:57,2023-09-22 11:27:37,"39,628s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-09-22 11:27:37,2023-09-22 11:27:39,"1,508s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-09-22 11:27:39,2023-09-22 11:28:50,"1m - 11,743s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-22 11:27:39,2023-09-22 11:27:40,"1,012s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-09-22 11:27:40,2023-09-22 11:27:42,"1,894s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-09-22 11:27:42,2023-09-22 11:27:42,"0,608s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-09-22 11:27:42,2023-09-22 11:27:46,"3,125s",PASSED
hideKeyboard(),,,,2023-09-22 11:27:46,2023-09-22 11:27:49,"3,677s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-09-22 11:27:49,2023-09-22 11:27:50,"0,499s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-22 11:27:50,2023-09-22 11:27:55,"5,037s",PASSED
i = 1,,,,2023-09-22 11:27:55,2023-09-22 11:27:55,"0,001s",PASSED
while (i <= 5),,,,2023-09-22 11:27:55,2023-09-22 11:28:27,"32,359s",PASSED
"verifyElementVisible(findTestObject(""Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Tu cuenta ha sido recuperada. Gracias por recuperar tu cuenta, ahora puedes chatear de forma privada y segura con tus contactos""), 0)",,,,2023-09-22 11:28:27,2023-09-22 11:28:31,"3,730s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Cerrar""), 0)",,,,2023-09-22 11:28:31,2023-09-22 11:28:31,"0,260s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso""), 0)",,,,2023-09-22 11:28:31,2023-09-22 11:28:35,"3,662s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso (1)""), ""0000"", 0)",,,,2023-09-22 11:28:35,2023-09-22 11:28:38,"3,268s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso""), 0)",,,,2023-09-22 11:28:38,2023-09-22 11:28:39,"0,936s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso (1)""), ""0000"", 0)",,,,2023-09-22 11:28:39,2023-09-22 11:28:42,"2,580s",PASSED
hideKeyboard(),,,,2023-09-22 11:28:42,2023-09-22 11:28:44,"2,541s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar cuenta""), 0)",,,,2023-09-22 11:28:44,2023-09-22 11:28:44,"0,283s",PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-09-22 11:28:44,2023-09-22 11:28:50,"6,009s",PASSED
,,,,,,,
Test Cases/Tutorial_nuevo,,,,2023-09-22 11:28:50,2023-09-22 11:28:58,"7,273s",PASSED
"delay(4, STOP_ON_FAILURE)",,,,2023-09-22 11:28:51,2023-09-22 11:28:55,"4,005s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.FrameLayout""), 0)",,,,2023-09-22 11:28:55,2023-09-22 11:28:55,"0,348s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.TextView - NapoleoN""), 0)",,,,2023-09-22 11:28:55,2023-09-22 11:28:58,"2,698s",PASSED
,,,,,,,
Test Cases/Parte1/Recuperar_cuenta/CPN25,,,,2023-09-22 11:28:58,2023-09-22 11:29:05,"7,338s",FAILED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/android.widget.TextView - NapoleoN""), 0)",,,,2023-09-22 11:28:58,2023-09-22 11:28:58,"0,205s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/android.widget.FrameLayout""), 0)",,,,2023-09-22 11:28:58,2023-09-22 11:28:58,"0,272s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/android.widget.TextView - Cuenta""), 0)",,,,2023-09-22 11:28:58,2023-09-22 11:29:01,"2,443s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/android.widget.ImageView""), 0)",,,,2023-09-22 11:29:01,2023-09-22 11:29:01,"0,353s",PASSED
"verifyImagePresent(""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[2]/android.widget.LinearLayout[1]/android.widget.ImageView[1]"", STOP_ON_FAILURE)",,,,2023-09-22 11:29:01,2023-09-22 11:29:05,"3,831s",FAILED
