Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA,,,,2023-06-06 10:47:05,2023-06-06 10:56:04,"8m - 59,815s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-06 10:47:05,2023-06-06 10:47:57,"51,602s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-06 10:47:05,2023-06-06 10:47:47,"41,315s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-06 10:47:47,2023-06-06 10:47:48,"1,291s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-06-06 10:47:48,2023-06-06 10:47:48,"0,471s",PASSED
pressBack(),,,,2023-06-06 10:47:48,2023-06-06 10:47:49,"1,094s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-06 10:47:49,2023-06-06 10:47:50,"0,522s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-06-06 10:47:50,2023-06-06 10:47:51,"0,649s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-06 10:47:51,2023-06-06 10:47:51,"0,911s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-06 10:47:51,2023-06-06 10:47:52,"0,426s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-06 10:47:52,2023-06-06 10:47:53,"0,752s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-06 10:47:53,2023-06-06 10:47:53,"0,442s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-06 10:47:53,2023-06-06 10:47:54,"0,995s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-06 10:47:54,2023-06-06 10:47:55,"0,834s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-06 10:47:55,2023-06-06 10:47:55,"0,379s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-06 10:47:55,2023-06-06 10:47:56,"0,839s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-06-06 10:47:56,2023-06-06 10:47:57,"0,349s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-06 10:47:57,2023-06-06 10:48:03,"6,898s",PASSED
pressBack(),,,,2023-06-06 10:47:57,2023-06-06 10:47:57,"0,587s",PASSED
pressBack(),,,,2023-06-06 10:47:57,2023-06-06 10:47:58,"0,794s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-06 10:47:58,2023-06-06 10:47:59,"1,093s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-06 10:47:59,2023-06-06 10:48:00,"1,145s",PASSED
delay(2),,,,2023-06-06 10:48:00,2023-06-06 10:48:02,"2,036s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-06 10:48:02,2023-06-06 10:48:03,"1,014s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-06-06 10:48:03,2023-06-06 10:48:09,"5,542s",PASSED
pressBack(),,,,2023-06-06 10:48:04,2023-06-06 10:48:04,"0,249s",PASSED
pressBack(),,,,2023-06-06 10:48:04,2023-06-06 10:48:05,"1,032s",PASSED
"tap(findTestObject(""Object Repository/CPN2/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-06 10:48:05,2023-06-06 10:48:05,"0,394s",PASSED
"toggleWifi(""off"", STOP_ON_FAILURE)",,,,2023-06-06 10:48:05,2023-06-06 10:48:07,"1,617s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-06-06 10:48:07,2023-06-06 10:48:09,"2,010s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN3,,,,2023-06-06 10:48:09,2023-06-06 10:48:26,"17,073s",PASSED
pressBack(),,,,2023-06-06 10:48:09,2023-06-06 10:48:09,"0,254s",PASSED
pressBack(),,,,2023-06-06 10:48:09,2023-06-06 10:48:10,"1,011s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-06 10:48:10,2023-06-06 10:48:11,"0,784s",PASSED
delay(4),,,,2023-06-06 10:48:11,2023-06-06 10:48:15,"4,013s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-06 10:48:15,2023-06-06 10:48:16,"0,839s",PASSED
"tap(findTestObject(""Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-06 10:48:16,2023-06-06 10:48:17,"0,668s",PASSED
"tap(findTestObject(""Abrir_App/CPN3/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-06 10:48:17,2023-06-06 10:48:18,"1,694s",PASSED
delay(3),,,,2023-06-06 10:48:18,2023-06-06 10:48:21,"3,018s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-06 10:48:21,2023-06-06 10:48:22,"0,856s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.FrameLayout""), 0)",,,,2023-06-06 10:48:22,2023-06-06 10:48:24,"1,831s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - OK""), 0)",,,,2023-06-06 10:48:24,2023-06-06 10:48:25,"1,080s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-06 10:48:25,2023-06-06 10:48:26,"0,786s",PASSED
,,,,,,,
Test Cases/INICIA_SESION_APODO_INEXISTENTE3.1/CPN21,,,,2023-06-06 10:48:26,2023-06-06 10:48:51,"24,461s",PASSED
delay(2),,,,2023-06-06 10:48:26,2023-06-06 10:48:28,"2,024s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.ImageButton""), 0)",,,,2023-06-06 10:48:28,2023-06-06 10:48:30,"1,361s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-06-06 10:48:30,2023-06-06 10:48:30,"0,322s",PASSED
