Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA,,,,2023-06-01 16:55:27,2023-06-01 17:01:16,"5m - 48,623s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-01 16:55:28,2023-06-01 16:56:18,"50,207s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-01 16:55:28,2023-06-01 16:56:08,"39,954s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-01 16:56:08,2023-06-01 16:56:09,"1,327s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-06-01 16:56:09,2023-06-01 16:56:10,"0,491s",PASSED
pressBack(),,,,2023-06-01 16:56:10,2023-06-01 16:56:11,"0,993s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-01 16:56:11,2023-06-01 16:56:11,"0,538s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-06-01 16:56:11,2023-06-01 16:56:12,"0,597s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 16:56:12,2023-06-01 16:56:13,"0,915s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 16:56:13,2023-06-01 16:56:13,"0,427s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 16:56:13,2023-06-01 16:56:14,"0,881s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 16:56:14,2023-06-01 16:56:14,"0,427s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 16:56:14,2023-06-01 16:56:15,"0,964s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 16:56:15,2023-06-01 16:56:16,"0,813s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-01 16:56:16,2023-06-01 16:56:17,"0,353s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-01 16:56:17,2023-06-01 16:56:17,"0,821s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-06-01 16:56:17,2023-06-01 16:56:18,"0,367s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-01 16:56:18,2023-06-01 16:56:25,"6,728s",PASSED
pressBack(),,,,2023-06-01 16:56:18,2023-06-01 16:56:19,"0,610s",PASSED
pressBack(),,,,2023-06-01 16:56:19,2023-06-01 16:56:19,"0,815s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-01 16:56:19,2023-06-01 16:56:21,"1,146s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-01 16:56:21,2023-06-01 16:56:22,"1,089s",PASSED
delay(2),,,,2023-06-01 16:56:22,2023-06-01 16:56:24,"2,042s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-01 16:56:24,2023-06-01 16:56:25,"0,806s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-06-01 16:56:25,2023-06-01 16:56:29,"4,692s",PASSED
pressBack(),,,,2023-06-01 16:56:25,2023-06-01 16:56:25,"0,260s",PASSED
pressBack(),,,,2023-06-01 16:56:25,2023-06-01 16:56:26,"0,996s",PASSED
"tap(findTestObject(""Object Repository/CPN2/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-01 16:56:26,2023-06-01 16:56:26,"0,404s",PASSED
"toggleWifi(""off"", STOP_ON_FAILURE)",,,,2023-06-01 16:56:26,2023-06-01 16:56:27,"0,791s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-06-01 16:56:27,2023-06-01 16:56:29,"2,013s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN3,,,,2023-06-01 16:56:29,2023-06-01 16:56:46,"16,780s",PASSED
pressBack(),,,,2023-06-01 16:56:29,2023-06-01 16:56:30,"0,244s",PASSED
pressBack(),,,,2023-06-01 16:56:30,2023-06-01 16:56:31,"0,935s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-01 16:56:31,2023-06-01 16:56:31,"0,791s",PASSED
delay(4),,,,2023-06-01 16:56:31,2023-06-01 16:56:35,"4,014s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-01 16:56:35,2023-06-01 16:56:36,"0,763s",PASSED
"tap(findTestObject(""Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-01 16:56:36,2023-06-01 16:56:37,"0,387s",PASSED
"tap(findTestObject(""Abrir_App/CPN3/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-01 16:56:37,2023-06-01 16:56:38,"1,670s",PASSED
delay(3),,,,2023-06-01 16:56:38,2023-06-01 16:56:41,"3,016s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-01 16:56:41,2023-06-01 16:56:42,"0,871s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.FrameLayout""), 0)",,,,2023-06-01 16:56:42,2023-06-01 16:56:44,"1,948s",PASSED
