Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pERFILPROPIO,,,,2023-06-20 11:30:15,2023-06-20 11:32:35,"2m - 20,218s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-06-20 11:30:15,2023-06-20 11:31:18,"1m - 2,862s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-06-20 11:30:15,2023-06-20 11:30:53,"37,181s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-06-20 11:30:53,2023-06-20 11:30:54,"1,382s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-20 11:30:54,2023-06-20 11:30:55,"1,345s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-20 11:30:55,2023-06-20 11:30:57,"1,915s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-06-20 11:30:57,2023-06-20 11:31:05,"7,660s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre024"", 0)",,,,2023-06-20 11:31:05,2023-06-20 11:31:10,"5,022s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-06-20 11:31:10,2023-06-20 11:31:11,"1,341s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-06-20 11:31:11,2023-06-20 11:31:15,"3,246s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-06-20 11:31:15,2023-06-20 11:31:17,"2,518s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-06-20 11:31:17,2023-06-20 11:31:18,"0,895s",PASSED
,,,,,,,
Test Cases/CPN250,,,,2023-06-20 11:31:18,2023-06-20 11:31:35,"17,386s",PASSED
"tap(findTestObject(""Object Repository/CPN250/android.widget.ImageView""), 1)",,,,2023-06-20 11:31:18,2023-06-20 11:31:21,"3,218s",PASSED
