Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA-CPN105.1,,,,2023-06-07 10:11:05,2023-06-07 10:21:04,"9m - 58,733s",PASSED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-07 10:11:05,2023-06-07 10:11:56,"50,441s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-07 10:11:06,2023-06-07 10:11:46,"40,310s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-07 10:11:46,2023-06-07 10:11:47,"1,294s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-06-07 10:11:47,2023-06-07 10:11:48,"0,478s",PASSED
pressBack(),,,,2023-06-07 10:11:48,2023-06-07 10:11:49,"1,084s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-07 10:11:49,2023-06-07 10:11:49,"0,663s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-06-07 10:11:49,2023-06-07 10:11:50,"0,448s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-07 10:11:50,2023-06-07 10:11:51,"0,760s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-07 10:11:51,2023-06-07 10:11:51,"0,406s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-07 10:11:51,2023-06-07 10:11:52,"0,873s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-07 10:11:52,2023-06-07 10:11:52,"0,445s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-07 10:11:52,2023-06-07 10:11:54,"1,465s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-07 10:11:54,2023-06-07 10:11:54,"0,288s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-07 10:11:54,2023-06-07 10:11:55,"0,405s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-07 10:11:55,2023-06-07 10:11:55,"0,813s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-06-07 10:11:55,2023-06-07 10:11:56,"0,358s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-07 10:11:56,2023-06-07 10:12:03,"6,894s",PASSED
pressBack(),,,,2023-06-07 10:11:56,2023-06-07 10:11:57,"0,602s",PASSED
pressBack(),,,,2023-06-07 10:11:57,2023-06-07 10:11:57,"0,806s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-07 10:11:57,2023-06-07 10:11:59,"1,244s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-07 10:11:59,2023-06-07 10:12:00,"1,058s",PASSED
delay(2),,,,2023-06-07 10:12:00,2023-06-07 10:12:02,"2,044s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-07 10:12:02,2023-06-07 10:12:03,"0,917s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-06-07 10:12:03,2023-06-07 10:12:08,"4,982s",PASSED
pressBack(),,,,2023-06-07 10:12:03,2023-06-07 10:12:03,"0,374s",PASSED
pressBack(),,,,2023-06-07 10:12:03,2023-06-07 10:12:04,"1,047s",PASSED
"tap(findTestObject(""Object Repository/CPN2/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-07 10:12:04,2023-06-07 10:12:05,"0,445s",PASSED
"toggleWifi(""off"", STOP_ON_FAILURE)",,,,2023-06-07 10:12:05,2023-06-07 10:12:06,"0,862s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-06-07 10:12:06,2023-06-07 10:12:08,"2,015s",PASSED
