Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA-CPN105.1,,,,2023-06-16 09:44:53,2023-06-16 09:55:24,"10m - 30,911s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-16 09:44:53,2023-06-16 09:45:39,"45,763s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-16 09:44:53,2023-06-16 09:45:29,"35,508s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-16 09:45:29,2023-06-16 09:45:30,"1,314s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 1)",,,,2023-06-16 09:45:30,2023-06-16 09:45:30,"0,484s",PASSED
pressBack(),,,,2023-06-16 09:45:30,2023-06-16 09:45:32,"1,101s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-16 09:45:32,2023-06-16 09:45:32,"0,622s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 1)",,,,2023-06-16 09:45:32,2023-06-16 09:45:33,"0,523s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-16 09:45:33,2023-06-16 09:45:34,"0,913s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-16 09:45:34,2023-06-16 09:45:34,"0,400s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-16 09:45:34,2023-06-16 09:45:35,"0,766s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-16 09:45:35,2023-06-16 09:45:35,"0,436s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 100)",,,,2023-06-16 09:45:35,2023-06-16 09:45:37,"1,485s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-16 09:45:37,2023-06-16 09:45:37,"0,291s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 1)",,,,2023-06-16 09:45:37,2023-06-16 09:45:37,"0,396s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-16 09:45:37,2023-06-16 09:45:38,"0,817s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 100)",,,,2023-06-16 09:45:38,2023-06-16 09:45:39,"0,360s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-16 09:45:39,2023-06-16 09:45:45,"6,881s",PASSED
pressBack(),,,,2023-06-16 09:45:39,2023-06-16 09:45:39,"0,577s",PASSED
pressBack(),,,,2023-06-16 09:45:39,2023-06-16 09:45:40,"0,782s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-16 09:45:40,2023-06-16 09:45:41,"1,232s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 3000)",,,,2023-06-16 09:45:41,2023-06-16 09:45:42,"0,980s",PASSED
delay(2),,,,2023-06-16 09:45:42,2023-06-16 09:45:44,"2,050s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-16 09:45:44,2023-06-16 09:45:45,"1,042s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-06-16 09:45:45,2023-06-16 09:45:51,"5,925s",PASSED
pressBack(),,,,2023-06-16 09:45:46,2023-06-16 09:45:46,"0,362s",PASSED
pressBack(),,,,2023-06-16 09:45:46,2023-06-16 09:45:47,"1,028s",PASSED
"tap(findTestObject(""Object Repository/CPN2/android.widget.TextView - NapoleoN""), 500)",,,,2023-06-16 09:45:47,2023-06-16 09:45:48,"1,191s",PASSED
"toggleWifi(""off"", STOP_ON_FAILURE)",,,,2023-06-16 09:45:48,2023-06-16 09:45:49,"1,109s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-06-16 09:45:49,2023-06-16 09:45:51,"2,004s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN3,,,,2023-06-16 09:45:51,2023-06-16 09:46:08,"16,886s",PASSED
pressBack(),,,,2023-06-16 09:45:52,2023-06-16 09:45:52,"0,381s",PASSED
pressBack(),,,,2023-06-16 09:45:52,2023-06-16 09:45:53,"1,010s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-16 09:45:53,2023-06-16 09:45:54,"0,879s",PASSED
delay(4),,,,2023-06-16 09:45:54,2023-06-16 09:45:58,"4,011s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-16 09:45:58,2023-06-16 09:45:59,"0,995s",PASSED
"tap(findTestObject(""Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-16 09:45:59,2023-06-16 09:46:00,"0,675s",PASSED
"tap(findTestObject(""Abrir_App/CPN3/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-16 09:46:00,2023-06-16 09:46:01,"1,667s",PASSED
delay(3),,,,2023-06-16 09:46:01,2023-06-16 09:46:04,"3,010s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-16 09:46:04,2023-06-16 09:46:05,"0,878s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.FrameLayout""), 0)",,,,2023-06-16 09:46:05,2023-06-16 09:46:07,"1,870s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - OK""), 0)",,,,2023-06-16 09:46:07,2023-06-16 09:46:07,"0,356s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-16 09:46:07,2023-06-16 09:46:08,"0,924s",PASSED
,,,,,,,
Test Cases/INICIA_SESION_APODO_INEXISTENTE3.1/CPN21,,,,2023-06-16 09:46:08,2023-06-16 09:46:35,"26,324s",PASSED
delay(4),,,,2023-06-16 09:46:09,2023-06-16 09:46:13,"4,016s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.ImageButton""), 1)",,,,2023-06-16 09:46:13,2023-06-16 09:46:13,"0,334s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.TextView - Iniciar sesin""), 1)",,,,2023-06-16 09:46:13,2023-06-16 09:46:14,"0,947s",PASSED
"verifyElementText(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.TextView - Recuperar Cuenta""), ""Recuperar Cuenta"")",,,,2023-06-16 09:46:14,2023-06-16 09:46:15,"1,634s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.EditText - Apodo""), 1)",,,,2023-06-16 09:46:15,2023-06-16 09:46:16,"0,479s",PASSED
"setText(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.EditText - Apodo (1)""), ""AUTOMATIZACION"", 0)",,,,2023-06-16 09:46:16,2023-06-16 09:46:19,"3,002s",PASSED
hideKeyboard(),,,,2023-06-16 09:46:19,2023-06-16 09:46:22,"2,835s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Recuperar""), 1)",,,,2023-06-16 09:46:22,2023-06-16 09:46:22,"0,330s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioButton - No eleg esta pregunta""), 400)",,,,2023-06-16 09:46:22,2023-06-16 09:46:24,"2,371s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente""), 200)",,,,2023-06-16 09:46:24,2023-06-16 09:46:25,"0,876s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 200)",,,,2023-06-16 09:46:25,2023-06-16 09:46:26,"0,858s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioGroup""), 100)",,,,2023-06-16 09:46:26,2023-06-16 09:46:27,"0,331s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 200)",,,,2023-06-16 09:46:27,2023-06-16 09:46:28,"1,493s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioGroup (1)""), 1)",,,,2023-06-16 09:46:28,2023-06-16 09:46:28,"0,315s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 100)",,,,2023-06-16 09:46:28,2023-06-16 09:46:29,"0,846s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.Button - Siguiente (1)""), 400)",,,,2023-06-16 09:46:29,2023-06-16 09:46:30,"0,909s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_INEXISTENTE/CPN21/android.widget.RadioGroup (1)""), 200)",,,,2023-06-16 09:46:30,2023-06-16 09:46:30,"0,317s",PASSED
