Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA,,,,2023-06-03 10:18:42,2023-06-03 10:26:27,"7m - 45,004s",PASSED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-03 10:18:42,2023-06-03 10:19:29,"47,010s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-03 10:18:43,2023-06-03 10:19:19,"36,598s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-03 10:19:19,2023-06-03 10:19:21,"1,456s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-06-03 10:19:21,2023-06-03 10:19:21,"0,473s",PASSED
pressBack(),,,,2023-06-03 10:19:21,2023-06-03 10:19:22,"1,096s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-03 10:19:22,2023-06-03 10:19:23,"0,510s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-06-03 10:19:23,2023-06-03 10:19:23,"0,631s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-03 10:19:23,2023-06-03 10:19:24,"0,767s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-03 10:19:24,2023-06-03 10:19:25,"0,407s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-03 10:19:25,2023-06-03 10:19:26,"0,879s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-03 10:19:26,2023-06-03 10:19:26,"0,438s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-03 10:19:26,2023-06-03 10:19:27,"0,987s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-03 10:19:27,2023-06-03 10:19:28,"0,824s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-03 10:19:28,2023-06-03 10:19:28,"0,371s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-03 10:19:28,2023-06-03 10:19:29,"0,829s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-06-03 10:19:29,2023-06-03 10:19:29,"0,358s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-03 10:19:29,2023-06-03 10:19:36,"6,833s",PASSED
pressBack(),,,,2023-06-03 10:19:30,2023-06-03 10:19:30,"0,563s",PASSED
pressBack(),,,,2023-06-03 10:19:30,2023-06-03 10:19:31,"0,808s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-03 10:19:31,2023-06-03 10:19:32,"1,105s",PASSED
