Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
inicio y ajustes chats,,,,2023-10-03 09:09:40,2023-10-03 09:20:49,"11m - 8,562s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-10-03 09:09:40,2023-10-03 09:10:15,"34,744s",PASSED
"startApplication(""C:\Users\PC-09\Documents\Apk Katalon\app-qa.apk"", true)",,,,2023-10-03 09:09:41,2023-10-03 09:10:14,"33,422s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-10-03 09:10:14,2023-10-03 09:10:15,"0,944s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-10-03 09:10:15,2023-10-03 09:11:26,"1m - 10,763s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-10-03 09:10:16,2023-10-03 09:10:16,"0,808s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-10-03 09:10:16,2023-10-03 09:10:18,"1,781s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-10-03 09:10:18,2023-10-03 09:10:19,"0,572s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-10-03 09:10:19,2023-10-03 09:10:22,"3,374s",PASSED
hideKeyboard(),,,,2023-10-03 09:10:22,2023-10-03 09:10:25,"2,958s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-10-03 09:10:25,2023-10-03 09:10:26,"0,471s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-10-03 09:10:26,2023-10-03 09:10:31,"5,045s",PASSED
i = 1,,,,2023-10-03 09:10:31,2023-10-03 09:10:31,"0,003s",PASSED
while (i <= 5),,,,2023-10-03 09:10:31,2023-10-03 09:11:02,"30,996s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:11:02,2023-10-03 09:11:02,"0,742s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Cerrar""), 0)",,,,2023-10-03 09:11:02,2023-10-03 09:11:05,"2,256s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso""), 0)",,,,2023-10-03 09:11:05,2023-10-03 09:11:07,"2,388s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso (1)""), ""0000"", 0)",,,,2023-10-03 09:11:07,2023-10-03 09:11:11,"3,788s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso""), 0)",,,,2023-10-03 09:11:11,2023-10-03 09:11:12,"0,891s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso (1)""), ""0000"", 0)",,,,2023-10-03 09:11:12,2023-10-03 09:11:14,"2,799s",PASSED
hideKeyboard(),,,,2023-10-03 09:11:14,2023-10-03 09:11:20,"5,164s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar cuenta""), 0)",,,,2023-10-03 09:11:20,2023-10-03 09:11:20,"0,367s",PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-10-03 09:11:20,2023-10-03 09:11:26,"6,016s",PASSED
,,,,,,,
Test Cases/Tutorial_nuevo,,,,2023-10-03 09:11:26,2023-10-03 09:11:33,"6,685s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-10-03 09:11:26,2023-10-03 09:11:31,"5,012s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:11:31,2023-10-03 09:11:32,"0,356s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.TextView - NapoleoN""), 0)",,,,2023-10-03 09:11:32,2023-10-03 09:11:33,"1,052s",PASSED
,,,,,,,
Test Cases/Parte2/Chats/CPN208,,,,2023-10-03 09:11:33,2023-10-03 09:12:41,"1m - 8,740s",FAILED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:11:33,2023-10-03 09:11:33,"0,363s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout""), 0)",,,,2023-10-03 09:11:33,2023-10-03 09:11:34,"1,070s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (1)""), 0)",,,,2023-10-03 09:11:34,2023-10-03 09:11:35,"0,834s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (2)""), 0)",,,,2023-10-03 09:11:35,2023-10-03 09:11:36,"1,006s",PASSED
"verifyElementVisible(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:36,2023-10-03 09:11:38,"1,593s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:11:38,2023-10-03 09:11:40,"2,001s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:40,2023-10-03 09:11:40,"0,288s",PASSED
"verifyElementVisible(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:40,2023-10-03 09:11:41,"0,674s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (1)""), 0)",,tomar foto,,2023-10-03 09:11:41,2023-10-03 09:11:41,"0,319s",PASSED
"delay(3, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:11:41,2023-10-03 09:11:44,"3,004s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (2)""), 0)",,cancelar,,2023-10-03 09:11:44,2023-10-03 09:11:45,"0,623s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (1)""), 0)",,,,2023-10-03 09:11:45,2023-10-03 09:11:46,"1,221s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (2)""), 0)",,,,2023-10-03 09:11:46,2023-10-03 09:11:47,"0,905s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:11:47,2023-10-03 09:11:49,"2,003s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:49,2023-10-03 09:11:49,"0,285s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:49,2023-10-03 09:11:50,"0,682s",PASSED
"verifyElementVisible(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.view.ViewGroup""), 0)",,,,2023-10-03 09:11:50,2023-10-03 09:11:50,"0,628s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (1)""), 0)",,tomar foto,,2023-10-03 09:11:50,2023-10-03 09:11:51,"0,317s",PASSED
"delay(3, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:11:51,2023-10-03 09:11:54,"3,001s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (2)""), 0)",,cancelar,,2023-10-03 09:11:54,2023-10-03 09:11:54,"0,232s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (1)""), 0)",,,,2023-10-03 09:11:54,2023-10-03 09:11:55,"1,202s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (2)""), 0)",,,,2023-10-03 09:11:55,2023-10-03 09:11:56,"0,929s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:11:56,2023-10-03 09:11:58,"2,005s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:58,2023-10-03 09:11:58,"0,321s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:58,2023-10-03 09:11:59,"0,699s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:11:59,2023-10-03 09:12:00,"1,248s",PASSED
"verifyElementVisible(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:12:00,2023-10-03 09:12:01,"0,645s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (1)""), 0)",,tomar foto,,2023-10-03 09:12:01,2023-10-03 09:12:01,"0,271s",PASSED
"delay(3, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:12:01,2023-10-03 09:12:04,"3,005s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (2)""), 0)",,cancelar,,2023-10-03 09:12:04,2023-10-03 09:12:05,"0,231s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (1)""), 0)",,,,2023-10-03 09:12:05,2023-10-03 09:12:06,"1,275s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (2)""), 0)",,,,2023-10-03 09:12:06,2023-10-03 09:12:07,"0,890s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:12:07,2023-10-03 09:12:09,"2,018s",PASSED
pressBack(),,,,2023-10-03 09:12:09,2023-10-03 09:12:09,"0,225s",PASSED
pressBack(),,,,2023-10-03 09:12:09,2023-10-03 09:12:09,"0,135s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.FrameLayout (1)""), 0)",,,,2023-10-03 09:12:09,2023-10-03 09:12:41,"32,296s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN209,,,,2023-10-03 09:12:41,2023-10-03 09:13:14,"32,432s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN209/android.widget.FrameLayout""), 0)",,AJUSTES,,2023-10-03 09:12:42,2023-10-03 09:13:14,"32,139s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN210,,,,2023-10-03 09:13:14,2023-10-03 09:13:46,"32,509s",FAILED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN210/android.widget.FrameLayout""), 0)",,AJUSTES,,2023-10-03 09:13:14,2023-10-03 09:13:46,"32,252s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN211,,,,2023-10-03 09:13:46,2023-10-03 09:14:19,"32,521s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN211/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:13:47,2023-10-03 09:14:19,"32,270s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN212,,,,2023-10-03 09:14:19,2023-10-03 09:14:51,"32,433s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN212/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:14:19,2023-10-03 09:14:51,"32,191s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN213,,,,2023-10-03 09:14:51,2023-10-03 09:15:24,"32,498s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN213/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:14:52,2023-10-03 09:15:24,"32,224s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN214,,,,2023-10-03 09:15:24,2023-10-03 09:15:56,"32,611s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN214/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:15:24,2023-10-03 09:15:56,"32,259s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN215,,,,2023-10-03 09:15:56,2023-10-03 09:16:29,"32,463s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN215/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:15:57,2023-10-03 09:16:29,"32,211s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN216,,,,2023-10-03 09:16:29,2023-10-03 09:17:01,"32,492s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN216/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:16:29,2023-10-03 09:17:01,"32,238s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN217,,,,2023-10-03 09:17:01,2023-10-03 09:17:34,"32,473s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN217/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:17:02,2023-10-03 09:17:34,"32,226s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN218,,,,2023-10-03 09:17:34,2023-10-03 09:18:06,"32,431s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN218/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:17:34,2023-10-03 09:18:06,"32,193s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN219,,,,2023-10-03 09:18:06,2023-10-03 09:18:39,"32,427s",FAILED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN219/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:18:07,2023-10-03 09:18:39,"32,167s",FAILED
,,,,,,,
Test Cases/Parte2/Chats/CPN220,,,,2023-10-03 09:18:39,2023-10-03 09:19:11,"32,390s",FAILED
