Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Iniciar,,,,2023-05-18 09:34:52,2023-05-18 09:36:06,"1m - 13,960s",PASSED
,,,,,,,
Test Cases/CPNTUTORIAL,,,,2023-05-18 09:34:52,2023-05-18 09:35:39,"46,333s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-18 09:34:53,2023-05-18 09:35:29,"36,093s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-05-18 09:35:29,2023-05-18 09:35:30,"1,311s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-05-18 09:35:30,2023-05-18 09:35:30,"0,487s",PASSED
pressBack(),,,,2023-05-18 09:35:30,2023-05-18 09:35:32,"1,215s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-05-18 09:35:32,2023-05-18 09:35:33,"1,116s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:35:33,2023-05-18 09:35:34,"0,773s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:35:34,2023-05-18 09:35:34,"0,390s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:35:34,2023-05-18 09:35:35,"0,757s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:35:35,2023-05-18 09:35:35,"0,465s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:35:35,2023-05-18 09:35:37,"1,481s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:35:37,2023-05-18 09:35:37,"0,306s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 09:35:37,2023-05-18 09:35:37,"0,379s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 09:35:37,2023-05-18 09:35:38,"0,832s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-05-18 09:35:38,2023-05-18 09:35:39,"0,380s",PASSED
,,,,,,,
Test Cases/CPN21,,,,2023-05-18 09:35:39,2023-05-18 09:36:06,"27,332s",PASSED
"verifyElementExist(findTestObject(""Object Repository/CPN21/android.view.ViewGroup""), 0)",,,,2023-05-18 09:35:39,2023-05-18 09:35:39,"0,662s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-05-18 09:35:39,2023-05-18 09:35:40,"0,368s",PASSED
"verifyElementExist(findTestObject(""Object Repository/CPN21/android.widget.FrameLayout""), 0)",,,,2023-05-18 09:35:40,2023-05-18 09:35:42,"1,769s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.EditText - Apodo""), 0)",,,,2023-05-18 09:35:42,2023-05-18 09:35:42,"0,625s",PASSED
"setText(findTestObject(""Object Repository/CPN21/android.widget.EditText - Apodo (1)""), ""automatizacion"", 0)",,,,2023-05-18 09:35:42,2023-05-18 09:35:45,"3,070s",PASSED
hideKeyboard(),,,,2023-05-18 09:35:45,2023-05-18 09:35:48,"2,826s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.Button - Recuperar""), 0)",,,,2023-05-18 09:35:48,2023-05-18 09:35:48,"0,371s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/CPN21/android.widget.RadioGroup""), 0)",,,,2023-05-18 09:35:48,2023-05-18 09:35:51,"2,295s",PASSED
"tap(findTestObject(""CPN21/android.widget.RadioGroup (1)""), 0)",,,,2023-05-18 09:35:51,2023-05-18 09:35:51,"0,344s",PASSED
