Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
prueba lis,,,,2023-09-27 13:36:47,2023-09-27 13:39:06,"2m - 19,432s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-09-27 13:36:47,2023-09-27 13:37:27,"39,895s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-27 13:36:48,2023-09-27 13:37:26,"38,058s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-09-27 13:37:26,2023-09-27 13:37:27,"1,433s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-09-27 13:37:27,2023-09-27 13:38:36,"1m - 8,892s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-27 13:37:27,2023-09-27 13:37:28,"0,912s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-09-27 13:37:28,2023-09-27 13:37:30,"1,851s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-09-27 13:37:30,2023-09-27 13:37:31,"0,623s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-09-27 13:37:31,2023-09-27 13:37:34,"2,947s",PASSED
hideKeyboard(),,,,2023-09-27 13:37:34,2023-09-27 13:37:37,"3,350s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-09-27 13:37:37,2023-09-27 13:37:37,"0,449s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 13:37:37,2023-09-27 13:37:42,"5,036s",PASSED
i = 1,,,,2023-09-27 13:37:42,2023-09-27 13:37:42,"0,001s",PASSED
while (i <= 5),,,,2023-09-27 13:37:42,2023-09-27 13:38:13,"30,398s",PASSED
"verifyElementVisible(findTestObject(""Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Tu cuenta ha sido recuperada. Gracias por recuperar tu cuenta, ahora puedes chatear de forma privada y segura con tus contactos""), 0)",,,,2023-09-27 13:38:13,2023-09-27 13:38:17,"3,816s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Cerrar""), 0)",,,,2023-09-27 13:38:17,2023-09-27 13:38:17,"0,320s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso""), 0)",,,,2023-09-27 13:38:17,2023-09-27 13:38:21,"3,627s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso (1)""), ""0000"", 0)",,,,2023-09-27 13:38:21,2023-09-27 13:38:24,"3,212s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso""), 0)",,,,2023-09-27 13:38:24,2023-09-27 13:38:25,"0,913s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso (1)""), ""0000"", 0)",,,,2023-09-27 13:38:25,2023-09-27 13:38:27,"2,614s",PASSED
hideKeyboard(),,,,2023-09-27 13:38:27,2023-09-27 13:38:30,"2,196s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar cuenta""), 0)",,,,2023-09-27 13:38:30,2023-09-27 13:38:30,"0,292s",PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-09-27 13:38:30,2023-09-27 13:38:36,"6,005s",PASSED
,,,,,,,
Test Cases/Tutorial_nuevo,,,,2023-09-27 13:38:36,2023-09-27 13:38:43,"6,847s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 13:38:36,2023-09-27 13:38:41,"5,016s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.FrameLayout""), 0)",,,,2023-09-27 13:38:41,2023-09-27 13:38:42,"1,350s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.TextView - NapoleoN""), 0)",,,,2023-09-27 13:38:43,2023-09-27 13:38:43,"0,246s",PASSED
,,,,,,,
Test Cases/prueba lista,,,,2023-09-27 13:38:43,2023-09-27 13:39:06,"23,504s",PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-09-27 13:38:43,2023-09-27 13:38:46,"3,010s",PASSED
"tap(findTestObject(""prueba lista/android.widget.FrameLayout""), 0)",,,,2023-09-27 13:38:46,2023-09-27 13:38:47,"0,654s",PASSED
"lista = findTestObject(""Object Repository/prueba lista/androidx.recyclerview.widget.RecyclerView"")",,,,2023-09-27 13:38:47,2023-09-27 13:38:47,"0,038s",PASSED
startX = 0,,,,2023-09-27 13:38:47,2023-09-27 13:38:47,"0,000s",PASSED
startY = 155,,,,2023-09-27 13:38:47,2023-09-27 13:38:47,"0,000s",PASSED
