Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
prueba lis,,,,2023-09-27 17:25:58,2023-09-27 17:32:13,"6m - 14,995s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-09-27 17:25:58,2023-09-27 17:26:36,"38,181s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-27 17:25:58,2023-09-27 17:26:35,"36,437s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-09-27 17:26:35,2023-09-27 17:26:36,"1,391s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-09-27 17:26:36,2023-09-27 17:27:48,"1m - 11,737s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-27 17:26:36,2023-09-27 17:26:37,"0,961s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-09-27 17:26:37,2023-09-27 17:26:39,"1,846s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-09-27 17:26:39,2023-09-27 17:26:40,"0,639s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-09-27 17:26:40,2023-09-27 17:26:43,"3,017s",PASSED
hideKeyboard(),,,,2023-09-27 17:26:43,2023-09-27 17:26:47,"3,641s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-09-27 17:26:47,2023-09-27 17:26:47,"0,740s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 17:26:47,2023-09-27 17:26:52,"5,033s",PASSED
i = 1,,,,2023-09-27 17:26:52,2023-09-27 17:26:52,"0,001s",PASSED
while (i <= 5),,,,2023-09-27 17:26:52,2023-09-27 17:27:24,"31,937s",PASSED
"verifyElementVisible(findTestObject(""Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Tu cuenta ha sido recuperada. Gracias por recuperar tu cuenta, ahora puedes chatear de forma privada y segura con tus contactos""), 0)",,,,2023-09-27 17:27:24,2023-09-27 17:27:28,"4,002s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Cerrar""), 0)",,,,2023-09-27 17:27:28,2023-09-27 17:27:28,"0,254s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso""), 0)",,,,2023-09-27 17:27:28,2023-09-27 17:27:32,"3,737s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso (1)""), ""0000"", 0)",,,,2023-09-27 17:27:32,2023-09-27 17:27:35,"3,251s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso""), 0)",,,,2023-09-27 17:27:35,2023-09-27 17:27:36,"0,923s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso (1)""), ""0000"", 0)",,,,2023-09-27 17:27:36,2023-09-27 17:27:39,"2,627s",PASSED
hideKeyboard(),,,,2023-09-27 17:27:39,2023-09-27 17:27:42,"2,545s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar cuenta""), 0)",,,,2023-09-27 17:27:42,2023-09-27 17:27:42,"0,296s",PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-09-27 17:27:42,2023-09-27 17:27:48,"6,007s",PASSED
,,,,,,,
Test Cases/Tutorial_nuevo,,,,2023-09-27 17:27:48,2023-09-27 17:27:55,"7,136s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 17:27:48,2023-09-27 17:27:53,"5,004s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.FrameLayout""), 0)",,,,2023-09-27 17:27:53,2023-09-27 17:27:55,"1,634s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.TextView - NapoleoN""), 0)",,,,2023-09-27 17:27:55,2023-09-27 17:27:55,"0,263s",PASSED
,,,,,,,
Test Cases/Parte1/Recuperar_cuenta/CPN25,,,,2023-09-27 17:27:55,2023-09-27 17:28:18,"22,974s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/CPN25/android.widget.FrameLayout (2)""), 0)",,ESTABLECER FOTO DE PERFIL,,2023-09-27 17:27:55,2023-09-27 17:27:56,"1,138s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/CPN25/android.widget.ImageButton (1)""), 0)",,,,2023-09-27 17:27:56,2023-09-27 17:27:58,"1,291s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/CPN25/android.widget.LinearLayout""), 0)",,,,2023-09-27 17:27:58,2023-09-27 17:27:59,"1,049s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/CPN25/android.widget.ImageButton (2)""), 0)",,,,2023-09-27 17:27:59,2023-09-27 17:28:01,"1,935s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Recuperar_cuenta/CPN25/android.widget.Button""), 0)",,,,2023-09-27 17:28:01,2023-09-27 17:28:04,"3,329s",PASSED
"delay(4, STOP_ON_FAILURE)",,,,2023-09-27 17:28:04,2023-09-27 17:28:08,"4,005s",PASSED
"tap(findTestObject(""Parte1/Recuperar_cuenta/CPN25/android.widget.ImageButton (1)""), 0)",,,,2023-09-27 17:28:08,2023-09-27 17:28:08,"0,350s",PASSED
