Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pERFILPROPIO,,,,2023-06-06 16:53:45,2023-06-06 16:55:32,"1m - 47,511s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-06-06 16:53:45,2023-06-06 16:54:53,"1m - 7,960s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-06-06 16:53:45,2023-06-06 16:54:29,"43,998s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-06-06 16:54:29,2023-06-06 16:54:31,"1,355s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-06 16:54:31,2023-06-06 16:54:32,"1,313s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-06 16:54:32,2023-06-06 16:54:34,"1,900s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-06-06 16:54:34,2023-06-06 16:54:41,"6,968s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre02"", 0)",,,,2023-06-06 16:54:41,2023-06-06 16:54:45,"4,215s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-06-06 16:54:45,2023-06-06 16:54:46,"1,272s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-06-06 16:54:46,2023-06-06 16:54:50,"3,243s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-06-06 16:54:50,2023-06-06 16:54:52,"2,512s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-06-06 16:54:52,2023-06-06 16:54:53,"0,875s",PASSED
,,,,,,,
Test Cases/PerfilPropio/CPN133,,,,2023-06-06 16:54:53,2023-06-06 16:55:01,"7,702s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.FrameLayout""), 0)",,,,2023-06-06 16:54:53,2023-06-06 16:54:56,"3,276s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageView""), 0)",,,,2023-06-06 16:54:56,2023-06-06 16:54:58,"1,729s",PASSED
"verifyElementVisible(findTestObject(""CPN133/android.widget.TextView - Perfil""), 0)",,,,2023-06-06 16:54:58,2023-06-06 16:55:00,"2,166s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageButton""), 0)",,,,2023-06-06 16:55:00,2023-06-06 16:55:01,"0,297s",PASSED
,,,,,,,
Test Cases/PerfilPropio/CPN134,,,,2023-06-06 16:55:01,2023-06-06 16:55:32,"31,599s",FAILED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageView""), 0)",,,,2023-06-06 16:55:01,2023-06-06 16:55:32,"31,389s",FAILED
