Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
pERFILPROPIO,,,,2023-06-06 17:22:34,2023-06-06 17:24:10,"1m - 36,113s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-06-06 17:22:34,2023-06-06 17:23:33,"59,082s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-06-06 17:22:34,2023-06-06 17:23:09,"34,800s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.TextView - Omitir""), 0)",,,,2023-06-06 17:23:09,2023-06-06 17:23:11,"1,344s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-06 17:23:11,2023-06-06 17:23:12,"1,645s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-06 17:23:12,2023-06-06 17:23:14,"1,850s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Continuar""), 0)",,,,2023-06-06 17:23:14,2023-06-06 17:23:22,"7,551s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Apodo""), ""libre02"", 0)",,,,2023-06-06 17:23:22,2023-06-06 17:23:25,"3,575s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Siguiente""), 0)",,,,2023-06-06 17:23:25,2023-06-06 17:23:26,"1,254s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-06-06 17:23:26,2023-06-06 17:23:30,"3,260s",PASSED
"setText(findTestObject(""Object Repository/ingreso/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-06-06 17:23:30,2023-06-06 17:23:32,"2,542s",PASSED
"tap(findTestObject(""Object Repository/ingreso/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-06-06 17:23:32,2023-06-06 17:23:33,"0,875s",PASSED
,,,,,,,
Test Cases/PerfilPropio/CPN133,,,,2023-06-06 17:23:33,2023-06-06 17:23:41,"7,619s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.FrameLayout""), 0)",,,,2023-06-06 17:23:33,2023-06-06 17:23:37,"3,275s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageView""), 0)",,,,2023-06-06 17:23:37,2023-06-06 17:23:38,"1,539s",PASSED
"verifyElementVisible(findTestObject(""CPN133/android.widget.TextView - Perfil""), 0)",,,,2023-06-06 17:23:38,2023-06-06 17:23:40,"2,276s",PASSED
"tap(findTestObject(""Object Repository/CPN133/android.widget.ImageButton""), 0)",,,,2023-06-06 17:23:40,2023-06-06 17:23:41,"0,308s",PASSED
,,,,,,,
Test Cases/CPN134,,,,2023-06-06 17:23:41,2023-06-06 17:24:10,"29,083s",FAILED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton""), 0)",,"SELECCIONAR CAMARA
",,2023-06-06 17:23:41,2023-06-06 17:23:42,"0,838s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.LinearLayout""), 0)",,OPCION TOMAR FOTO,,2023-06-06 17:23:42,2023-06-06 17:23:43,"1,151s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (1)""), 0)",,CAPTURAR FOTO,,2023-06-06 17:23:43,2023-06-06 17:23:45,"1,852s",PASSED
"tap(findTestObject(""CPN134/android.widget.ImageButton (2)""), 0)",,CANCELAR,,2023-06-06 17:23:45,2023-06-06 17:23:46,"0,835s",PASSED
"tap(findTestObject(""CPN134/android.widget.ImageButton""), 0)",,,,2023-06-06 17:23:46,2023-06-06 17:23:53,"7,247s",PASSED
"tap(findTestObject(""CPN134/android.widget.LinearLayout""), 0)",,,,2023-06-06 17:23:53,2023-06-06 17:23:54,"0,880s",PASSED
"tap(findTestObject(""CPN134/android.widget.ImageButton (1)""), 0)",,,,2023-06-06 17:23:54,2023-06-06 17:23:56,"1,670s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.TextView""), 0)",,,,2023-06-06 17:23:56,2023-06-06 17:23:58,"2,389s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (3)""), 0)",,,,2023-06-06 17:23:58,2023-06-06 17:24:00,"2,301s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.LinearLayout (1)""), 0)",,,,2023-06-06 17:24:00,2023-06-06 17:24:01,"0,943s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.SeekBar - 0.0""), 0)",,,,2023-06-06 17:24:01,2023-06-06 17:24:02,"1,120s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (4)""), 0)",,,,2023-06-06 17:24:02,2023-06-06 17:24:03,"0,769s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.ImageButton (5)""), 0)",,,,2023-06-06 17:24:03,2023-06-06 17:24:04,"1,183s",PASSED
"tap(findTestObject(""Object Repository/CPN134/android.widget.TextView (1)""), 0)",,,,2023-06-06 17:24:04,2023-06-06 17:24:09,"4,418s",PASSED
"tap(findTestObject(""""), 0)",,,,2023-06-06 17:24:09,2023-06-06 17:24:10,"1,219s",FAILED
