Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA,,,,2023-06-02 16:45:55,2023-06-02 16:52:55,"7m - 0,434s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-02 16:45:55,2023-06-02 16:46:42,"46,756s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-02 16:45:55,2023-06-02 16:46:32,"36,547s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-02 16:46:32,2023-06-02 16:46:33,"1,280s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-06-02 16:46:33,2023-06-02 16:46:34,"0,472s",PASSED
pressBack(),,,,2023-06-02 16:46:34,2023-06-02 16:46:35,"1,101s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-02 16:46:35,2023-06-02 16:46:35,"0,500s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-06-02 16:46:35,2023-06-02 16:46:36,"0,635s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-02 16:46:36,2023-06-02 16:46:37,"0,907s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-02 16:46:37,2023-06-02 16:46:37,"0,390s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-02 16:46:37,2023-06-02 16:46:38,"0,881s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-02 16:46:38,2023-06-02 16:46:38,"0,427s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-02 16:46:38,2023-06-02 16:46:40,"1,457s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-02 16:46:40,2023-06-02 16:46:40,"0,263s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-06-02 16:46:40,2023-06-02 16:46:41,"0,376s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-02 16:46:41,2023-06-02 16:46:41,"0,810s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-06-02 16:46:41,2023-06-02 16:46:42,"0,339s",PASSED
,,,,,,,
