Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Recuperar cuenta,,,,2023-09-22 11:17:00,2023-09-22 11:19:12,"2m - 12,532s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-09-22 11:17:00,2023-09-22 11:17:45,"44,858s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version QA ACTUALIZADA 14-08-23\app-qa.apk"", true)",,,,2023-09-22 11:17:00,2023-09-22 11:17:43,"43,153s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-09-22 11:17:43,2023-09-22 11:17:45,"1,359s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-09-22 11:17:45,2023-09-22 11:18:56,"1m - 11,052s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-22 11:17:45,2023-09-22 11:17:47,"1,460s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-09-22 11:17:47,2023-09-22 11:17:48,"1,867s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-09-22 11:17:48,2023-09-22 11:17:49,"0,657s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-09-22 11:17:49,2023-09-22 11:17:52,"3,110s",PASSED
hideKeyboard(),,,,2023-09-22 11:17:52,2023-09-22 11:17:56,"3,549s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-09-22 11:17:56,2023-09-22 11:17:56,"0,490s",PASSED
