Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
prueba lis,,,,2023-09-27 12:03:26,2023-09-27 12:06:05,"2m - 38,444s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-09-27 12:03:27,2023-09-27 12:04:25,"58,523s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-27 12:03:27,2023-09-27 12:04:24,"56,688s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-09-27 12:04:24,2023-09-27 12:04:25,"1,433s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-09-27 12:04:25,2023-09-27 12:05:36,"1m - 10,644s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-27 12:04:25,2023-09-27 12:04:26,"0,922s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-09-27 12:04:26,2023-09-27 12:04:28,"1,879s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-09-27 12:04:28,2023-09-27 12:04:29,"0,648s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-09-27 12:04:29,2023-09-27 12:04:32,"3,129s",PASSED
hideKeyboard(),,,,2023-09-27 12:04:32,2023-09-27 12:04:35,"3,061s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-09-27 12:04:35,2023-09-27 12:04:36,"0,532s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 12:04:36,2023-09-27 12:04:41,"5,039s",PASSED
i = 1,,,,2023-09-27 12:04:41,2023-09-27 12:04:41,"0,001s",PASSED
while (i <= 5),,,,2023-09-27 12:04:41,2023-09-27 12:05:12,"31,812s",PASSED
"verifyElementVisible(findTestObject(""Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Tu cuenta ha sido recuperada. Gracias por recuperar tu cuenta, ahora puedes chatear de forma privada y segura con tus contactos""), 0)",,,,2023-09-27 12:05:12,2023-09-27 12:05:16,"3,923s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Cerrar""), 0)",,,,2023-09-27 12:05:16,2023-09-27 12:05:17,"0,252s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso""), 0)",,,,2023-09-27 12:05:17,2023-09-27 12:05:20,"3,708s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso (1)""), ""0000"", 0)",,,,2023-09-27 12:05:20,2023-09-27 12:05:24,"3,270s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso""), 0)",,,,2023-09-27 12:05:24,2023-09-27 12:05:25,"0,919s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso (1)""), ""0000"", 0)",,,,2023-09-27 12:05:25,2023-09-27 12:05:27,"2,636s",PASSED
hideKeyboard(),,,,2023-09-27 12:05:27,2023-09-27 12:05:29,"2,307s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar cuenta""), 0)",,,,2023-09-27 12:05:29,2023-09-27 12:05:30,"0,276s",PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-09-27 12:05:30,2023-09-27 12:05:36,"6,015s",PASSED
,,,,,,,
Test Cases/Tutorial_nuevo,,,,2023-09-27 12:05:36,2023-09-27 12:05:43,"6,772s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 12:05:36,2023-09-27 12:05:41,"5,017s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.FrameLayout""), 0)",,,,2023-09-27 12:05:41,2023-09-27 12:05:42,"1,260s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.TextView - NapoleoN""), 0)",,,,2023-09-27 12:05:42,2023-09-27 12:05:43,"0,272s",PASSED
,,,,,,,
Test Cases/prueba lista,,,,2023-09-27 12:05:43,2023-09-27 12:06:05,"22,214s",PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-09-27 12:05:43,2023-09-27 12:05:46,"3,028s",PASSED
"tap(findTestObject(""prueba lista/android.widget.FrameLayout""), 0)",,,,2023-09-27 12:05:46,2023-09-27 12:05:46,"0,723s",PASSED
"lista = findTestObject(""Object Repository/prueba lista/androidx.recyclerview.widget.RecyclerView"")",,,,2023-09-27 12:05:46,2023-09-27 12:05:47,"0,037s",PASSED
startX = 500,,,,2023-09-27 12:05:47,2023-09-27 12:05:47,"0,000s",PASSED
startY = 10,,,,2023-09-27 12:05:47,2023-09-27 12:05:47,"0,000s",PASSED
endX = 10,,,,2023-09-27 12:05:47,2023-09-27 12:05:47,"0,000s",PASSED
endY = 10,,,,2023-09-27 12:05:47,2023-09-27 12:05:47,"0,000s",PASSED
"for ([i = 0, i < 3, (i++)])",,,,2023-09-27 12:05:47,2023-09-27 12:06:00,"13,198s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-27 12:06:00,2023-09-27 12:06:05,"5,015s",PASSED
