Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion parte1 y parte 2,,,,2023-06-27 10:48:57,2023-06-27 11:05:17,"16m - 20,319s",FAILED
,,,,,,,
Test Cases/Parte1/INICIAR APP/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-27 10:48:57,2023-06-27 10:49:49,"52,234s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-27 10:48:58,2023-06-27 10:49:37,"39,609s",PASSED
"verifyElementText(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-27 10:49:37,2023-06-27 10:49:39,"1,333s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Omitir""), 1)",,,,2023-06-27 10:49:39,2023-06-27 10:49:39,"0,475s",PASSED
pressBack(),,,,2023-06-27 10:49:39,2023-06-27 10:49:40,"1,087s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-27 10:49:40,2023-06-27 10:49:41,"0,851s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente""), 1)",,,,2023-06-27 10:49:41,2023-06-27 10:49:42,"0,535s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-27 10:49:42,2023-06-27 10:49:42,"0,898s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-27 10:49:42,2023-06-27 10:49:43,"0,412s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-27 10:49:43,2023-06-27 10:49:44,"0,761s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-27 10:49:44,2023-06-27 10:49:45,"1,394s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 100)",,,,2023-06-27 10:49:45,2023-06-27 10:49:46,"0,899s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-27 10:49:46,2023-06-27 10:49:47,"0,811s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 1)",,,,2023-06-27 10:49:47,2023-06-27 10:49:48,"1,153s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-27 10:49:48,2023-06-27 10:49:49,"0,968s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Empezar""), 100)",,,,2023-06-27 10:49:49,2023-06-27 10:49:49,"0,650s",PASSED
,,,,,,,
Test Cases/Parte1/INICIAR APP/Abrir_App/CPN1,,,,2023-06-27 10:49:49,2023-06-27 10:49:59,"9,442s",PASSED
pressBack(),,,,2023-06-27 10:49:50,2023-06-27 10:49:52,"1,931s",PASSED
pressBack(),,,,2023-06-27 10:49:52,2023-06-27 10:49:53,"1,756s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-27 10:49:53,2023-06-27 10:49:55,"1,303s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 3000)",,,,2023-06-27 10:49:55,2023-06-27 10:49:56,"0,916s",PASSED
delay(2),,,,2023-06-27 10:49:56,2023-06-27 10:49:58,"2,055s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-27 10:49:58,2023-06-27 10:49:59,"1,209s",PASSED
,,,,,,,
Test Cases/Parte1/INICIAR APP/Abrir_App/CPN2,,,,2023-06-27 10:49:59,2023-06-27 10:50:05,"5,793s",PASSED
pressBack(),,,,2023-06-27 10:49:59,2023-06-27 10:49:59,"0,279s",PASSED
