Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion parte1 y parte 2,,,,2023-09-21 15:47:02,2023-09-21 16:05:34,"18m - 32,558s",FAILED
,,,,,,,
Test Cases/Parte1/INICIAR APP/CPNTUTORIAL/CPNTUTORIAL,,,,2023-09-21 15:47:02,2023-09-21 15:48:42,"1m - 39,624s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-21 15:47:03,2023-09-21 15:47:39,"36,060s",PASSED
"verifyElementText(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-09-21 15:47:39,2023-09-21 15:47:40,"1,310s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Omitir""), 1)",,,,2023-09-21 15:47:40,2023-09-21 15:47:40,"0,514s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-21 15:47:40,2023-09-21 15:47:42,"2,026s",PASSED
pressBack(),,,,2023-09-21 15:47:42,2023-09-21 15:47:44,"1,150s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-21 15:47:44,2023-09-21 15:47:46,"2,004s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-21 15:47:46,2023-09-21 15:48:28,"42,481s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-21 15:48:28,2023-09-21 15:48:30,"2,020s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-09-21 15:48:30,2023-09-21 15:48:31,"1,091s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente""), 1)",,,,2023-09-21 15:48:31,2023-09-21 15:48:33,"1,669s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 15:48:33,2023-09-21 15:48:35,"2,313s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-09-21 15:48:35,2023-09-21 15:48:36,"0,669s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 15:48:36,2023-09-21 15:48:37,"0,894s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-09-21 15:48:37,2023-09-21 15:48:37,"0,612s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 100)",,,,2023-09-21 15:48:37,2023-09-21 15:48:39,"1,554s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 15:48:39,2023-09-21 15:48:40,"0,773s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 1)",,,,2023-09-21 15:48:40,2023-09-21 15:48:40,"0,524s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 15:48:40,2023-09-21 15:48:41,"0,982s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Empezar""), 100)",,,,2023-09-21 15:48:41,2023-09-21 15:48:42,"0,565s",PASSED
,,,,,,,
Test Cases/Parte1/INICIAR APP/Abrir_App/CPN1,,,,2023-09-21 15:48:42,2023-09-21 15:48:52,"10,419s",PASSED
pressBack(),,,,2023-09-21 15:48:42,2023-09-21 15:48:46,"3,565s",PASSED
pressBack(),,,,2023-09-21 15:48:46,2023-09-21 15:48:46,"0,523s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-09-21 15:48:46,2023-09-21 15:48:48,"1,400s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 3000)",,,,2023-09-21 15:48:48,2023-09-21 15:48:49,"1,287s",PASSED
delay(2),,,,2023-09-21 15:48:49,2023-09-21 15:48:51,"2,018s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-09-21 15:48:51,2023-09-21 15:48:52,"1,388s",PASSED
,,,,,,,
Test Cases/Parte1/INICIAR APP/Abrir_App/CPN2,,,,2023-09-21 15:48:52,2023-09-21 15:48:58,"6,109s",PASSED
pressBack(),,,,2023-09-21 15:48:52,2023-09-21 15:48:53,"1,014s",PASSED
pressBack(),,,,2023-09-21 15:48:53,2023-09-21 15:48:54,"0,510s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN2/android.widget.TextView - NapoleoN""), 500)",,,,2023-09-21 15:48:54,2023-09-21 15:48:54,"0,446s",PASSED
"toggleWifi(""off"", STOP_ON_FAILURE)",,,,2023-09-21 15:48:54,2023-09-21 15:48:56,"1,886s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-21 15:48:56,2023-09-21 15:48:58,"2,006s",PASSED
,,,,,,,
Test Cases/Parte1/INICIAR APP/Abrir_App/CPN3,,,,2023-09-21 15:48:58,2023-09-21 15:49:16,"17,840s",PASSED
pressBack(),,,,2023-09-21 15:48:59,2023-09-21 15:48:59,"0,829s",PASSED
pressBack(),,,,2023-09-21 15:48:59,2023-09-21 15:49:00,"0,575s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-09-21 15:49:00,2023-09-21 15:49:01,"0,901s",PASSED
delay(4),,,,2023-09-21 15:49:01,2023-09-21 15:49:05,"4,005s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-09-21 15:49:05,2023-09-21 15:49:06,"0,973s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-09-21 15:49:06,2023-09-21 15:49:07,"0,703s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/Abrir_App/CPN3/android.widget.Button - Crear Cuenta""), 0)",,,,2023-09-21 15:49:07,2023-09-21 15:49:08,"1,738s",PASSED
delay(3),,,,2023-09-21 15:49:08,2023-09-21 15:49:11,"3,016s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN3/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-09-21 15:49:11,2023-09-21 15:49:12,"0,395s",PASSED
delay(2),,,,2023-09-21 15:49:12,2023-09-21 15:49:14,"2,011s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN3/android.widget.FrameLayout""), 0)",,,,2023-09-21 15:49:14,2023-09-21 15:49:14,"0,402s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN3/android.widget.Button - OK""), 0)",,,,2023-09-21 15:49:14,2023-09-21 15:49:15,"1,144s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-09-21 15:49:15,2023-09-21 15:49:16,"0,920s",PASSED
,,,,,,,
Test Cases/Parte1/INICIA_SESION_APODO_INEXISTENTE3.1/CPN20,,,,2023-09-21 15:49:16,2023-09-21 15:49:44,"28,222s",PASSED
delay(4),,,,2023-09-21 15:49:16,2023-09-21 15:49:20,"4,004s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.ImageButton""), 1)",,,,2023-09-21 15:49:20,2023-09-21 15:49:21,"0,338s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.TextView - Iniciar sesin""), 1)",,,,2023-09-21 15:49:21,2023-09-21 15:49:22,"0,960s",PASSED
"verifyElementText(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.TextView - Recuperar Cuenta""), ""Recuperar Cuenta"")",,,,2023-09-21 15:49:22,2023-09-21 15:49:23,"1,718s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.EditText - Apodo""), 1)",,,,2023-09-21 15:49:23,2023-09-21 15:49:24,"0,488s",PASSED
"setText(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.EditText - Apodo (1)""), ""AUTOMATIZACION"", 0)",,,,2023-09-21 15:49:24,2023-09-21 15:49:27,"3,214s",PASSED
hideKeyboard(),,,,2023-09-21 15:49:27,2023-09-21 15:49:30,"3,184s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Recuperar""), 1)",,,,2023-09-21 15:49:30,2023-09-21 15:49:31,"0,408s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.RadioButton - No eleg esta pregunta""), 400)",,,,2023-09-21 15:49:31,2023-09-21 15:49:32,"1,543s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Siguiente""), 200)",,,,2023-09-21 15:49:32,2023-09-21 15:49:33,"0,866s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Siguiente (1)""), 200)",,,,2023-09-21 15:49:33,2023-09-21 15:49:34,"0,903s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.RadioGroup""), 100)",,,,2023-09-21 15:49:34,2023-09-21 15:49:34,"0,335s",PASSED
"tap(findTestObject(""Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Siguiente (1)""), 200)",,,,2023-09-21 15:49:34,2023-09-21 15:49:35,"0,862s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.RadioGroup (1)""), 1)",,,,2023-09-21 15:49:35,2023-09-21 15:49:36,"0,911s",PASSED
"tap(findTestObject(""Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Siguiente (1)""), 100)",,,,2023-09-21 15:49:36,2023-09-21 15:49:37,"0,843s",PASSED
"tap(findTestObject(""Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Siguiente (1)""), 400)",,,,2023-09-21 15:49:37,2023-09-21 15:49:38,"0,909s",PASSED
"tap(findTestObject(""Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.RadioGroup (1)""), 200)",,,,2023-09-21 15:49:38,2023-09-21 15:49:38,"0,330s",PASSED
"tap(findTestObject(""Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Siguiente (1)""), 400)",,,,2023-09-21 15:49:38,2023-09-21 15:49:39,"0,865s",PASSED
"tap(findTestObject(""Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.RadioGroup (1)""), 400)",,,,2023-09-21 15:49:39,2023-09-21 15:49:40,"1,375s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Finalizar""), 200)",,,,2023-09-21 15:49:40,2023-09-21 15:49:41,"0,811s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/androidx.appcompat.widget.LinearLayoutCompat""), 200)",,,,2023-09-21 15:49:41,2023-09-21 15:49:43,"1,340s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.Button - Cerrar""), 200)",,,,2023-09-21 15:49:43,2023-09-21 15:49:43,"0,295s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_INEXISTENTE/CPN20/android.widget.ImageButton (1)""), 0)",,,,2023-09-21 15:49:43,2023-09-21 15:49:44,"1,483s",PASSED
,,,,,,,
Test Cases/Parte1/INICIA_SESION_APODO_EXISTENTE3.2/CPN21,,,,2023-09-21 15:49:44,2023-09-21 15:50:12,"27,549s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIA_SESION_APODO_EXISTENTE/CPN21/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-21 15:49:45,2023-09-21 15:49:45,"0,684s",PASSED
