Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA-CPN105.1,,,,2023-06-20 17:29:37,2023-06-20 17:40:57,"11m - 20,594s",PASSED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-20 17:29:37,2023-06-20 17:30:23,"45,914s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-20 17:29:37,2023-06-20 17:30:12,"34,841s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-20 17:30:12,2023-06-20 17:30:14,"2,030s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 1)",,,,2023-06-20 17:30:14,2023-06-20 17:30:15,"0,551s",PASSED
pressBack(),,,,2023-06-20 17:30:15,2023-06-20 17:30:16,"1,248s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-20 17:30:16,2023-06-20 17:30:17,"0,707s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 1)",,,,2023-06-20 17:30:17,2023-06-20 17:30:17,"0,461s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 17:30:17,2023-06-20 17:30:18,"0,748s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-20 17:30:18,2023-06-20 17:30:18,"0,416s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 17:30:18,2023-06-20 17:30:19,"0,753s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-20 17:30:19,2023-06-20 17:30:19,"0,388s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 100)",,,,2023-06-20 17:30:19,2023-06-20 17:30:20,"1,002s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 17:30:20,2023-06-20 17:30:21,"0,843s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 1)",,,,2023-06-20 17:30:21,2023-06-20 17:30:22,"0,402s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 17:30:22,2023-06-20 17:30:22,"0,823s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 100)",,,,2023-06-20 17:30:22,2023-06-20 17:30:23,"0,366s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-20 17:30:23,2023-06-20 17:31:16,"53,215s",PASSED
pressBack(),,,,2023-06-20 17:30:23,2023-06-20 17:30:24,"0,648s",PASSED
pressBack(),,,,2023-06-20 17:30:24,2023-06-20 17:30:24,"0,777s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-20 17:30:24,2023-06-20 17:30:26,"1,414s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 3000)",,,,2023-06-20 17:30:26,2023-06-20 17:31:13,"47,152s",PASSED
delay(2),,,,2023-06-20 17:31:13,2023-06-20 17:31:15,"2,038s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-20 17:31:15,2023-06-20 17:31:16,"0,964s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-06-20 17:31:16,2023-06-20 17:31:21,"5,354s",PASSED
