Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Integracion parte1 y parte 2,,,,2023-09-21 14:42:02,2023-09-21 14:59:49,"17m - 47,463s",FAILED
,,,,,,,
Test Cases/Parte1/INICIAR APP/CPNTUTORIAL/CPNTUTORIAL,,,,2023-09-21 14:42:02,2023-09-21 14:43:47,"1m - 44,913s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-21 14:42:03,2023-09-21 14:42:47,"44,000s",PASSED
"verifyElementText(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-09-21 14:42:47,2023-09-21 14:42:48,"1,380s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Omitir""), 1)",,,,2023-09-21 14:42:48,2023-09-21 14:42:49,"0,488s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-21 14:42:49,2023-09-21 14:42:51,"2,052s",PASSED
pressBack(),,,,2023-09-21 14:42:51,2023-09-21 14:42:52,"1,336s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-21 14:42:52,2023-09-21 14:42:54,"2,003s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Apk actualizada Android 13\NapoleoN.apk"", true)",,,,2023-09-21 14:42:54,2023-09-21 14:43:37,"43,144s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-09-21 14:43:37,2023-09-21 14:43:39,"2,004s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-09-21 14:43:39,2023-09-21 14:43:40,"0,729s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente""), 1)",,,,2023-09-21 14:43:40,2023-09-21 14:43:41,"1,427s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 14:43:41,2023-09-21 14:43:42,"0,839s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-09-21 14:43:42,2023-09-21 14:43:42,"0,424s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 14:43:42,2023-09-21 14:43:43,"0,759s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-09-21 14:43:43,2023-09-21 14:43:44,"0,433s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 100)",,,,2023-09-21 14:43:44,2023-09-21 14:43:45,"1,496s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 14:43:45,2023-09-21 14:43:45,"0,275s",PASSED
"tap(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 1)",,,,2023-09-21 14:43:45,2023-09-21 14:43:46,"0,431s",PASSED
"verifyElementText(findTestObject(""Parte1/INICIAR APP/CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-09-21 14:43:46,2023-09-21 14:43:47,"0,735s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/CPNTUTORIAL/android.widget.TextView - Empezar""), 100)",,,,2023-09-21 14:43:47,2023-09-21 14:43:47,"0,375s",PASSED
,,,,,,,
Test Cases/Parte1/INICIAR APP/Abrir_App/CPN1,,,,2023-09-21 14:43:47,2023-09-21 14:43:55,"8,356s",PASSED
pressBack(),,,,2023-09-21 14:43:47,2023-09-21 14:43:49,"1,463s",PASSED
pressBack(),,,,2023-09-21 14:43:49,2023-09-21 14:43:49,"0,568s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-09-21 14:43:49,2023-09-21 14:43:50,"1,057s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 3000)",,,,2023-09-21 14:43:50,2023-09-21 14:43:52,"1,168s",PASSED
delay(2),,,,2023-09-21 14:43:52,2023-09-21 14:43:54,"2,028s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-09-21 14:43:54,2023-09-21 14:43:55,"1,803s",PASSED
,,,,,,,
Test Cases/Parte1/INICIAR APP/Abrir_App/CPN2,,,,2023-09-21 14:43:55,2023-09-21 14:44:01,"5,336s",PASSED
pressBack(),,,,2023-09-21 14:43:56,2023-09-21 14:43:57,"1,086s",PASSED
pressBack(),,,,2023-09-21 14:43:57,2023-09-21 14:43:57,"0,571s",PASSED
"tap(findTestObject(""Object Repository/Parte1/INICIAR APP/Abrir_App/CPN2/android.widget.TextView - NapoleoN""), 500)",,,,2023-09-21 14:43:57,2023-09-21 14:43:58,"0,471s",PASSED
