Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
inicio y ajustes chats,,,,2023-10-03 09:40:32,2023-10-03 09:47:46,"7m - 13,208s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-10-03 09:40:33,2023-10-03 09:41:08,"35,530s",PASSED
"startApplication(""C:\Users\PC-09\Documents\Apk Katalon\app-qa.apk"", true)",,,,2023-10-03 09:40:33,2023-10-03 09:41:04,"31,295s",PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-10-03 09:41:04,2023-10-03 09:41:07,"3,045s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-10-03 09:41:07,2023-10-03 09:41:08,"0,826s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-10-03 09:41:08,2023-10-03 09:42:18,"1m - 9,817s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-10-03 09:41:08,2023-10-03 09:41:09,"0,772s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-10-03 09:41:09,2023-10-03 09:41:11,"1,808s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-10-03 09:41:11,2023-10-03 09:41:12,"0,621s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-10-03 09:41:12,2023-10-03 09:41:15,"3,188s",PASSED
hideKeyboard(),,,,2023-10-03 09:41:15,2023-10-03 09:41:18,"2,803s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-10-03 09:41:18,2023-10-03 09:41:18,"0,478s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-10-03 09:41:18,2023-10-03 09:41:23,"5,009s",PASSED
i = 1,,,,2023-10-03 09:41:23,2023-10-03 09:41:23,"0,001s",PASSED
while (i <= 5),,,,2023-10-03 09:41:23,2023-10-03 09:41:54,"30,654s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:41:54,2023-10-03 09:41:55,"0,775s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Cerrar""), 0)",,,,2023-10-03 09:41:55,2023-10-03 09:41:57,"2,162s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso""), 0)",,,,2023-10-03 09:41:57,2023-10-03 09:41:59,"2,345s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Pin de Acceso (1)""), ""0000"", 0)",,,,2023-10-03 09:41:59,2023-10-03 09:42:03,"3,798s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso""), 0)",,,,2023-10-03 09:42:03,2023-10-03 09:42:04,"0,920s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Confirmar nuevo pin de acceso (1)""), ""0000"", 0)",,,,2023-10-03 09:42:04,2023-10-03 09:42:07,"2,752s",PASSED
hideKeyboard(),,,,2023-10-03 09:42:07,2023-10-03 09:42:12,"5,076s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar cuenta""), 0)",,,,2023-10-03 09:42:12,2023-10-03 09:42:12,"0,348s",PASSED
"delay(6, STOP_ON_FAILURE)",,,,2023-10-03 09:42:12,2023-10-03 09:42:18,"6,005s",PASSED
,,,,,,,
Test Cases/Tutorial_nuevo,,,,2023-10-03 09:42:18,2023-10-03 09:42:25,"6,680s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-10-03 09:42:18,2023-10-03 09:42:23,"5,004s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:42:23,2023-10-03 09:42:24,"0,380s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Tutorial_nuevo/android.widget.TextView - NapoleoN""), 0)",,,,2023-10-03 09:42:24,2023-10-03 09:42:25,"1,042s",PASSED
,,,,,,,
Test Cases/Parte2/Chats/CPN208,,,,2023-10-03 09:42:25,2023-10-03 09:43:05,"40,693s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.FrameLayout""), 0)",,,,2023-10-03 09:42:25,2023-10-03 09:42:25,"0,364s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout""), 0)",,,,2023-10-03 09:42:25,2023-10-03 09:42:26,"1,050s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (1)""), 0)",,,,2023-10-03 09:42:26,2023-10-03 09:42:27,"0,837s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (2)""), 0)",,,,2023-10-03 09:42:27,2023-10-03 09:42:28,"0,958s",PASSED
"verifyElementVisible(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:42:28,2023-10-03 09:42:30,"1,418s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:42:30,2023-10-03 09:42:32,"2,017s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:42:32,2023-10-03 09:42:32,"0,259s",PASSED
"verifyElementVisible(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton""), 0)",,,,2023-10-03 09:42:32,2023-10-03 09:42:33,"0,633s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (1)""), 0)",,tomar foto,,2023-10-03 09:42:33,2023-10-03 09:42:33,"0,285s",PASSED
"delay(3, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:42:33,2023-10-03 09:42:36,"3,019s",PASSED
"tap(findTestObject(""Object Repository/Parte2/Ajustes cuenta/Chats/CPN208/android.widget.ImageButton (2)""), 0)",,cancelar,,2023-10-03 09:42:36,2023-10-03 09:42:36,"0,377s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (1)""), 0)",,,,2023-10-03 09:42:36,2023-10-03 09:42:37,"1,229s",PASSED
"tap(findTestObject(""Parte2/Ajustes cuenta/Chats/CPN208/android.widget.LinearLayout (2)""), 0)",,,,2023-10-03 09:42:37,2023-10-03 09:42:38,"0,904s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",,,,2023-10-03 09:42:38,2023-10-03 09:42:40,"2,019s",PASSED
