Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Prueba integracion,,,,2023-06-22 12:00:08,2023-06-22 12:01:20,"1m - 12,126s",FAILED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-06-22 12:00:08,2023-06-22 12:01:16,"1m - 7,852s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-06-22 12:00:09,2023-06-22 12:00:44,"35,360s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-06-22 12:00:44,2023-06-22 12:00:46,"1,370s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-22 12:00:46,2023-06-22 12:00:47,"1,249s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-22 12:00:47,2023-06-22 12:00:48,"1,387s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Continuar""), 0)",,,,2023-06-22 12:00:48,2023-06-22 12:00:57,"8,667s",PASSED
"setText(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.EditText - Apodo""), ""libre024"", 0)",,,,2023-06-22 12:00:57,2023-06-22 12:01:01,"4,249s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Siguiente""), 0)",,,,2023-06-22 12:01:01,2023-06-22 12:01:02,"1,333s",PASSED
"setText(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.EditText - Pin de Acceso""), ""0000"", 0)",,,,2023-06-22 12:01:02,2023-06-22 12:01:11,"8,490s",PASSED
"setText(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.EditText - Confirmar nuevo pin de acceso""), ""0000"", 0)",,,,2023-06-22 12:01:11,2023-06-22 12:01:13,"2,515s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.Button - Crear Cuenta (1)""), 0)",,,,2023-06-22 12:01:13,2023-06-22 12:01:14,"0,855s",PASSED
"delay(2, CONTINUE_ON_FAILURE)",,,,2023-06-22 12:01:14,2023-06-22 12:01:16,"2,029s",PASSED
,,,,,,,
Test Cases/Parte2/Ajustes/Cuenta/Pin de Acceso/CPN159,,"Valdación de campos nuevo pin de acceso y confirmacion de pin: ""El pin de acceso no coincide""",pin de acceso,2023-06-22 12:01:16,2023-06-22 12:01:18,"1,702s",FAILED
"tap(findTestObject(""Object Repository/CPN155/android.widget.FrameLayout (1)""), 0)",,,,2023-06-22 12:01:17,2023-06-22 12:01:18,"1,482s",FAILED
,,,,,,,
Test Cases/Parte2/Ajustes/Cuenta/Pin de Acceso/CPN160,,"Valdación de campo pin de acceso antiguo: ""Pin de acceso no corresponde""",,2023-06-22 12:01:18,2023-06-22 12:01:19,"1,143s",FAILED
"setText(findTestObject(""Object Repository/Ajustes/Cuenta/Pin de Acceso/android.widget.EditText - Pin de acceso antiguo""), ""1234"", 0)",,,,2023-06-22 12:01:18,2023-06-22 12:01:19,"0,935s",FAILED
,,,,,,,
Test Cases/Parte2/Ajustes/Cuenta/Pin de Acceso/CPN161,,,,2023-06-22 12:01:19,2023-06-22 12:01:20,"1,156s",FAILED
"setText(findTestObject(""CPN155/android.widget.EditText - Pin de acceso antiguo""), ""0000"", 0)",,,,2023-06-22 12:01:19,2023-06-22 12:01:20,"0,944s",FAILED
