Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Iniciar,,,,2023-05-18 10:41:50,2023-05-18 10:43:26,"1m - 36,085s",PASSED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-05-18 10:41:51,2023-05-18 10:42:42,"51,595s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version nueva\app-debug (2).apk"", true)",,,,2023-05-18 10:41:51,2023-05-18 10:42:32,"41,068s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-05-18 10:42:32,2023-05-18 10:42:34,"1,391s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 0)",,,,2023-05-18 10:42:34,2023-05-18 10:42:34,"0,492s",PASSED
pressBack(),,,,2023-05-18 10:42:34,2023-05-18 10:42:35,"1,103s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 0)",,,,2023-05-18 10:42:35,2023-05-18 10:42:36,"1,141s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 10:42:36,2023-05-18 10:42:37,"0,771s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 10:42:37,2023-05-18 10:42:38,"0,430s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 10:42:38,2023-05-18 10:42:38,"0,918s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 10:42:38,2023-05-18 10:42:39,"0,398s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 10:42:39,2023-05-18 10:42:40,"1,007s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 10:42:40,2023-05-18 10:42:41,"0,834s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 0)",,,,2023-05-18 10:42:41,2023-05-18 10:42:41,"0,399s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-05-18 10:42:41,2023-05-18 10:42:42,"0,829s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 0)",,,,2023-05-18 10:42:42,2023-05-18 10:42:42,"0,406s",PASSED
,,,,,,,
Test Cases/CPN21,,,,2023-05-18 10:42:42,2023-05-18 10:43:06,"23,617s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-05-18 10:42:43,2023-05-18 10:42:43,"0,790s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPN21/android.widget.TextView - Recuperar Cuenta""), ""Recuperar Cuenta"")",,,,2023-05-18 10:42:43,2023-05-18 10:42:45,"1,768s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.EditText - Apodo""), 0)",,,,2023-05-18 10:42:45,2023-05-18 10:42:46,"0,604s",PASSED
"setText(findTestObject(""Object Repository/CPN21/android.widget.EditText - Apodo (1)""), ""AUTOMATIZACION"", 0)",,,,2023-05-18 10:42:46,2023-05-18 10:42:49,"3,051s",PASSED
hideKeyboard(),,,,2023-05-18 10:42:49,2023-05-18 10:42:52,"2,887s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.Button - Recuperar""), 0)",,,,2023-05-18 10:42:52,2023-05-18 10:42:52,"0,383s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.RadioButton - No eleg esta pregunta""), 0)",,,,2023-05-18 10:42:52,2023-05-18 10:42:55,"3,198s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.Button - Siguiente""), 0)",,,,2023-05-18 10:42:55,2023-05-18 10:42:56,"0,881s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:42:56,2023-05-18 10:42:57,"0,906s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.RadioGroup""), 0)",,,,2023-05-18 10:42:57,2023-05-18 10:42:58,"0,894s",PASSED
"tap(findTestObject(""CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:42:58,2023-05-18 10:42:59,"0,861s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.RadioGroup (1)""), 0)",,,,2023-05-18 10:42:59,2023-05-18 10:43:00,"0,894s",PASSED
"tap(findTestObject(""CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:43:00,2023-05-18 10:43:01,"0,845s",PASSED
"tap(findTestObject(""CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:43:01,2023-05-18 10:43:01,"0,876s",PASSED
"tap(findTestObject(""CPN21/android.widget.RadioGroup (1)""), 0)",,,,2023-05-18 10:43:01,2023-05-18 10:43:02,"0,315s",PASSED
"tap(findTestObject(""CPN21/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:43:02,2023-05-18 10:43:03,"0,831s",PASSED
"tap(findTestObject(""CPN21/android.widget.RadioGroup (1)""), 0)",,,,2023-05-18 10:43:03,2023-05-18 10:43:03,"0,891s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.Button - Finalizar""), 0)",,,,2023-05-18 10:43:03,2023-05-18 10:43:04,"0,845s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/CPN21/androidx.appcompat.widget.LinearLayoutCompat""), 0)",,,,2023-05-18 10:43:04,2023-05-18 10:43:06,"1,370s",PASSED
"tap(findTestObject(""Object Repository/CPN21/android.widget.Button - Cerrar""), 0)",,,,2023-05-18 10:43:06,2023-05-18 10:43:06,"0,284s",PASSED
,,,,,,,
Test Cases/INICIA_SESION_APODO_EXISTENTE/CPN22,,,,2023-05-18 10:43:06,2023-05-18 10:43:26,"20,487s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.EditText - Apodo""), 0)",,,,2023-05-18 10:43:06,2023-05-18 10:43:09,"2,390s",PASSED
"setText(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.EditText - Apodo (1)""), ""angello16"", 0)",,,,2023-05-18 10:43:09,2023-05-18 10:43:10,"1,672s",PASSED
hideKeyboard(),,,,2023-05-18 10:43:10,2023-05-18 10:43:12,"2,251s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Recuperar""), 0)",,,,2023-05-18 10:43:12,2023-05-18 10:43:13,"0,295s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioGroup""), 0)",,,,2023-05-18 10:43:13,2023-05-18 10:43:14,"1,497s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente""), 0)",,,,2023-05-18 10:43:14,2023-05-18 10:43:15,"0,824s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:43:15,2023-05-18 10:43:16,"0,879s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioGroup (1)""), 0)",,,,2023-05-18 10:43:16,2023-05-18 10:43:16,"0,330s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:43:16,2023-05-18 10:43:17,"0,829s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioButton - No eleg esta pregunta""), 0)",,,,2023-05-18 10:43:17,2023-05-18 10:43:18,"0,859s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:43:18,2023-05-18 10:43:19,"1,466s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioGroup""), 0)",,,,2023-05-18 10:43:19,2023-05-18 10:43:20,"0,290s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Siguiente (1)""), 0)",,,,2023-05-18 10:43:20,2023-05-18 10:43:21,"0,829s",PASSED
"tap(findTestObject(""INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.RadioGroup""), 0)",,,,2023-05-18 10:43:21,2023-05-18 10:43:21,"0,877s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Finalizar""), 0)",,,,2023-05-18 10:43:21,2023-05-18 10:43:22,"0,828s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/androidx.appcompat.widget.LinearLayoutCompat""), 0)",,,,2023-05-18 10:43:22,2023-05-18 10:43:23,"1,207s",PASSED
"tap(findTestObject(""Object Repository/INICIA_SESION_APODO_EXISTENTE/CPN22/android.widget.Button - Cerrar""), 0)",,,,2023-05-18 10:43:23,2023-05-18 10:43:24,"0,284s",PASSED
closeApplication(),,,,2023-05-18 10:43:24,2023-05-18 10:43:26,"2,640s",PASSED
