Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PRUEBA-CPN105.1,,,,2023-06-20 10:00:41,2023-06-20 10:09:51,"9m - 10,422s",FAILED
,,,,,,,
Test Cases/CPNTUTORIAL/CPNTUTORIAL,,,,2023-06-20 10:00:41,2023-06-20 10:01:29,"47,895s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\APK SERVIDOR NUEVO\NapoleoN.apk"", true)",,,,2023-06-20 10:00:41,2023-06-20 10:01:19,"37,521s",PASSED
"verifyElementText(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.FrameLayout (1)""), """")",,,,2023-06-20 10:01:19,2023-06-20 10:01:20,"1,325s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Omitir""), 1)",,,,2023-06-20 10:01:20,2023-06-20 10:01:21,"0,465s",PASSED
pressBack(),,,,2023-06-20 10:01:21,2023-06-20 10:01:22,"1,115s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-20 10:01:22,2023-06-20 10:01:22,"0,604s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente""), 1)",,,,2023-06-20 10:01:22,2023-06-20 10:01:23,"0,501s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 10:01:23,2023-06-20 10:01:24,"0,759s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-20 10:01:24,2023-06-20 10:01:24,"0,421s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 10:01:24,2023-06-20 10:01:25,"0,897s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 500)",,,,2023-06-20 10:01:25,2023-06-20 10:01:25,"0,515s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 100)",,,,2023-06-20 10:01:25,2023-06-20 10:01:26,"1,004s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 10:01:26,2023-06-20 10:01:27,"0,872s",PASSED
"tap(findTestObject(""CPNTUTORIAL/android.widget.TextView - Siguiente (1)""), 1)",,,,2023-06-20 10:01:27,2023-06-20 10:01:28,"0,375s",PASSED
"verifyElementText(findTestObject(""CPNTUTORIAL/android.widget.FrameLayout""), """")",,,,2023-06-20 10:01:28,2023-06-20 10:01:29,"0,826s",PASSED
"tap(findTestObject(""Object Repository/CPNTUTORIAL/android.widget.TextView - Empezar""), 100)",,,,2023-06-20 10:01:29,2023-06-20 10:01:29,"0,342s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN1,,,,2023-06-20 10:01:29,2023-06-20 10:01:36,"7,020s",PASSED
pressBack(),,,,2023-06-20 10:01:29,2023-06-20 10:01:30,"0,610s",PASSED
pressBack(),,,,2023-06-20 10:01:30,2023-06-20 10:01:31,"0,799s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-20 10:01:31,2023-06-20 10:01:32,"1,267s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 3000)",,,,2023-06-20 10:01:32,2023-06-20 10:01:33,"1,094s",PASSED
delay(2),,,,2023-06-20 10:01:33,2023-06-20 10:01:35,"2,033s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-20 10:01:35,2023-06-20 10:01:36,"1,000s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN2,,,,2023-06-20 10:01:36,2023-06-20 10:01:41,"5,460s",PASSED
pressBack(),,,,2023-06-20 10:01:36,2023-06-20 10:01:37,"0,359s",PASSED
pressBack(),,,,2023-06-20 10:01:37,2023-06-20 10:01:37,"0,976s",PASSED
"tap(findTestObject(""Object Repository/CPN2/android.widget.TextView - NapoleoN""), 500)",,,,2023-06-20 10:01:37,2023-06-20 10:01:38,"0,423s",PASSED
"toggleWifi(""off"", STOP_ON_FAILURE)",,,,2023-06-20 10:01:38,2023-06-20 10:01:39,"1,467s",PASSED
"delay(2, STOP_ON_FAILURE)",,,,2023-06-20 10:01:39,2023-06-20 10:01:41,"2,016s",PASSED
,,,,,,,
Test Cases/Abrir_App/CPN3,,,,2023-06-20 10:01:41,2023-06-20 10:01:58,"16,870s",PASSED
pressBack(),,,,2023-06-20 10:01:42,2023-06-20 10:01:42,"0,360s",PASSED
pressBack(),,,,2023-06-20 10:01:42,2023-06-20 10:01:43,"1,031s",PASSED
"toggleWifi(""ON"", STOP_ON_FAILURE)",,,,2023-06-20 10:01:43,2023-06-20 10:01:44,"0,881s",PASSED
delay(4),,,,2023-06-20 10:01:44,2023-06-20 10:01:48,"4,004s",PASSED
"toggleWifi(""OFF"", STOP_ON_FAILURE)",,,,2023-06-20 10:01:48,2023-06-20 10:01:49,"1,003s",PASSED
"tap(findTestObject(""Abrir_App/CPN1/android.widget.TextView - NapoleoN""), 0)",,,,2023-06-20 10:01:49,2023-06-20 10:01:50,"0,650s",PASSED
"tap(findTestObject(""Abrir_App/CPN3/android.widget.Button - Crear Cuenta""), 0)",,,,2023-06-20 10:01:50,2023-06-20 10:01:51,"1,685s",PASSED
delay(3),,,,2023-06-20 10:01:51,2023-06-20 10:01:54,"3,016s",PASSED
"tap(findTestObject(""Object Repository/Abrir_App/CPN3/android.widget.Button - Enviar cdigo de registro""), 0)",,,,2023-06-20 10:01:54,2023-06-20 10:01:55,"0,896s",PASSED
