Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Recuperar cuenta,,,,2023-09-22 10:40:28,2023-09-22 10:42:36,"2m - 8,200s",PASSED
,,,,,,,
Test Cases/ingreso para prueba,,,,2023-09-22 10:40:28,2023-09-22 10:41:13,"45,208s",PASSED
"startApplication(""C:\Users\Testing\Desktop\katalon\Version QA ACTUALIZADA 14-08-23\app-qa.apk"", true)",,,,2023-09-22 10:40:28,2023-09-22 10:41:12,"43,454s",PASSED
"tap(findTestObject(""Object Repository/Parte1/ingreso solo prueba/android.widget.TextView - Omitir""), 0)",,,,2023-09-22 10:41:12,2023-09-22 10:41:13,"1,448s",PASSED
,,,,,,,
Test Cases/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24,,,,2023-09-22 10:41:13,2023-09-22 10:42:24,"1m - 10,506s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Iniciar sesin""), 0)",,,,2023-09-22 10:41:13,2023-09-22 10:41:15,"1,074s",PASSED
"waitForElementPresent(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.TextView - Recuperar Cuenta""), 0)",,,,2023-09-22 10:41:15,2023-09-22 10:41:16,"1,418s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo""), 0)",,,,2023-09-22 10:41:16,2023-09-22 10:41:17,"0,574s",PASSED
"setText(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.EditText - Apodo (1)""), ""edwin_1324"", 0)",,,,2023-09-22 10:41:17,2023-09-22 10:41:20,"3,132s",PASSED
hideKeyboard(),,,,2023-09-22 10:41:20,2023-09-22 10:41:23,"3,698s",PASSED
"tap(findTestObject(""Object Repository/Parte1/Iniciar_sesioncorrectamente/CPN22_23_24/android.widget.Button - Recuperar""), 0)",,,,2023-09-22 10:41:23,2023-09-22 10:41:24,"0,524s",PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-09-22 10:41:24,2023-09-22 10:41:29,"5,043s",PASSED
i = 1,,,,2023-09-22 10:41:29,2023-09-22 10:41:29,"0,001s",PASSED
